year,age,educ,degree,sex,race,partyid,othlang,letin1a,coninc,wtssnrps,prez,age_c,decrease_imm
2010,62,14,1,2,2,0,2,5,26094.25,0.311706098,1,60,1
2010,49,11,1,2,3,1,1,,5218.85,0.393747688,1,40,
2010,47,11,1,1,2,0,2,3,9032.625,2.572505773,1,40,0
2010,50,12,1,1,2,2,2,,,1.703349687,1,50,
2010,51,13,1,2,1,1,2,5,2810.15,0.375892636,1,50,1
2010,54,10,1,1,1,3,1,5,4415.95,1.766064637,1,50,1
2010,89,10,0,2,1,0,2,2,9032.625,0.362647584,1,80,0
2010,21,15,1,1,1,3,1,,4415.95,2.744749014,1,18,
2010,45,12,1,1,1,3,1,3,13047.125,0.45539616,1,40,0
2010,62,16,3,1,2,3,2,3,80290,0.563481651,1,60,0
2010,21,15,2,2,2,2,1,,,0.703664156,1,18,
2010,70,12,1,2,2,0,2,3,54195.75,2.365598036,1,70,0
2010,28,16,3,1,1,4,1,3,,1.434688469,1,18,0
2010,44,16,3,2,1,2,2,2,26094.25,0.778519456,1,40,0
2010,33,9,0,1,1,1,2,,26094.25,1.103960601,1,30,
2010,25,11,0,2,1,4,1,5,9032.625,0.662338306,1,18,1
2010,26,12,1,1,1,1,2,3,26094.25,1.638367173,1,18,0
2010,28,13,1,2,1,3,2,4,54195.75,0.607725922,1,18,1
2010,29,9,1,1,3,3,1,1,7226.1,3.601646227,1,18,0
2010,62,13,1,1,1,0,2,3,9032.625,1.510048225,1,60,0
2010,86,16,3,1,1,3,2,,26094.25,0.58903149,1,80,
2010,43,10,0,2,1,0,2,4,36130.5,1.370017242,1,40,1
2010,34,11,1,2,2,0,2,,9032.625,1.658623091,1,30,
2010,45,14,1,1,1,1,2,4,66239.25,2.202179096,1,40,1
2010,22,15,1,1,1,5,1,3,66239.25,2.384025437,1,18,0
2010,37,13,1,1,1,5,1,3,22079.75,1.008571216,1,30,0
2010,29,16,3,2,1,6,2,,15054.375,1.097773414,1,18,
2010,37,12,1,2,1,5,1,3,19068.875,2.131167997,1,30,0
2010,37,12,1,2,2,0,2,,19068.875,0.553910669,1,30,
2010,69,16,3,2,1,0,2,5,96348,3.17049083,1,60,1
2010,56,12,1,1,1,4,2,,80290,0.903351761,1,50,
2010,37,13,1,2,2,6,2,2,36130.5,0.436446612,1,30,0
2010,35,6,0,2,1,2,1,,26094.25,0.861260664,1,30,
2010,26,15,1,2,1,5,2,4,9032.625,0.607725922,1,18,1
2010,38,12,1,2,1,1,2,3,7226.1,0.956944953,1,30,0
2010,52,12,1,2,2,3,2,5,44159.5,0.446477015,1,50,1
2010,54,11,0,1,1,7,1,,26094.25,0.539196028,1,50,
2010,23,13,1,1,2,0,2,4,17061.625,2.139261235,1,18,1
2010,21,12,1,2,1,2,2,5,17061.625,0.558564882,1,18,1
2010,50,13,1,2,3,4,1,2,44159.5,0.531713985,1,50,0
2010,48,12,1,2,2,1,1,,54195.75,1.24005925,1,40,
2010,56,12,1,2,2,0,2,4,19068.875,0.438016105,1,50,1
2010,59,12,1,1,2,1,2,,44159.5,0.994011831,1,50,
2010,74,16,3,2,1,0,2,,80290,1.933692353,1,70,
2010,27,13,1,2,3,0,1,1,66239.25,3.715195795,1,18,0
2010,33,16,3,1,1,4,2,,80290,0.986706281,1,30,
2010,60,18,4,2,1,2,1,2,80290,1.497528274,1,60,0
2010,51,15,3,1,1,1,2,3,96348,2.37482146,1,50,0
2010,52,9,0,2,2,0,2,5,,0.895533158,1,50,1
2010,41,16,1,1,2,2,2,3,,0.530659113,1,40,0
2010,32,9,1,2,1,3,2,4,,2.874618925,1,30,1
2010,57,16,3,1,2,0,1,,30108.75,0.435499087,1,50,
2010,59,0,0,1,1,2,2,,36130.5,1.44880935,1,50,
2010,77,15,1,2,2,0,2,2,80290,1.478175083,1,70,0
2010,81,8,0,2,1,0,2,,,3.258293278,1,80,
2010,33,8,0,2,1,1,1,4,19068.875,1.631305866,1,30,1
2010,43,16,3,2,3,1,2,,152908.1861,0.908449869,1,40,
2010,65,14,1,2,1,4,2,4,22079.75,1.252604151,1,60,1
2010,44,18,3,2,1,1,2,3,152908.1861,0.867830804,1,40,0
2010,61,18,4,2,1,6,2,,66239.25,2.671024683,1,60,
2010,33,16,3,1,2,7,2,3,26094.25,3.045324375,1,30,0
2010,46,17,4,1,1,4,1,3,112406,1.70641447,1,40,0
2010,27,16,4,2,3,2,1,3,112406,1.220697335,1,18,0
2010,42,16,4,2,3,1,2,,152908.1861,1.855113006,1,40,
2010,46,16,3,2,1,5,1,,112406,0.62606115,1,40,
2010,61,13,1,1,1,2,2,4,80290,0.813984903,1,60,1
2010,71,12,1,2,1,0,1,,66239.25,3.653807204,1,70,
2010,40,15,1,1,1,2,2,5,54195.75,0.644326388,1,40,1
2010,47,18,4,2,1,2,2,3,96348,0.831536245,1,40,0
2010,66,16,3,2,1,1,2,3,54195.75,1.09348525,1,60,0
2010,46,12,1,1,1,6,2,,152908.1861,2.446889665,1,40,
2010,35,12,1,1,3,4,1,5,,0.620735375,1,30,1
2010,53,12,1,1,2,0,2,,44159.5,4.557605434,1,50,
2010,31,17,4,1,3,1,1,3,54195.75,3.846885364,1,30,0
2010,23,12,1,2,1,5,2,,36130.5,4.24622553,1,18,
2010,67,8,0,1,3,3,2,3,17061.625,2.193076208,1,60,0
2010,30,12,1,2,3,3,2,,26094.25,3.193336552,1,30,
2010,62,20,4,1,3,2,1,,96348,1.165173984,1,60,
2010,62,17,3,2,1,3,2,3,44159.5,0.891014739,1,60,0
2010,45,12,1,1,2,0,2,5,152908.1861,1.026757703,1,40,1
2010,20,13,1,2,1,3,1,4,,1.460459385,1,18,1
2010,31,9,0,2,3,1,2,1,15054.375,1.4992338,1,30,0
2010,60,13,1,1,1,5,1,3,30108.75,0.964127715,1,60,0
2010,35,14,1,2,1,2,1,5,54195.75,1.32702372,1,30,1
2010,20,13,1,2,1,4,2,,96348,5.711882445,1,18,
2010,33,12,1,2,1,0,1,3,36130.5,0.861607188,1,30,0
2010,33,9,0,1,1,3,1,1,17061.625,0.69261354,1,30,0
2010,19,12,1,1,3,3,1,,,3.59128598,1,18,
2010,39,16,2,1,1,1,2,5,152908.1861,0.972056675,1,30,1
2010,21,14,1,2,2,1,1,2,7226.1,0.526931097,1,18,0
2010,23,11,0,2,2,0,2,,2810.15,1.713617059,1,18,
2010,23,12,1,2,2,2,2,,,1.58079329,1,18,
2010,63,12,1,2,2,1,2,,13047.125,0.466835306,1,60,
2010,31,13,1,2,3,3,1,4,44159.5,0.847414833,1,30,1
2010,86,12,1,2,1,0,2,3,17061.625,0.619449534,1,80,0
2010,25,12,1,1,1,2,1,,80290,3.156390113,1,18,
2010,61,16,3,1,1,6,2,,54195.75,1.082809267,1,60,
2010,63,20,3,2,1,6,1,4,152908.1861,0.861434066,1,60,1
2010,39,16,3,1,1,5,1,3,152908.1861,1.01060357,1,30,0
2010,61,12,1,1,3,0,1,3,,1.478006888,1,60,0
2010,47,20,4,2,1,0,2,,152908.1861,0.858078828,1,40,
2010,50,12,1,2,2,0,2,3,80290,0.629540902,1,50,0
2010,37,16,3,2,1,0,2,2,152908.1861,0.687657638,1,30,0
2010,50,14,2,2,3,0,1,3,54195.75,2.169567121,1,50,0
2010,50,18,4,1,1,5,1,,44159.5,0.637898873,1,50,
2010,25,11,0,2,3,7,1,3,26094.25,3.732770656,1,18,0
2010,40,12,0,1,3,3,1,1,11039.875,2.504770153,1,40,0
2010,56,9,0,2,1,3,2,4,9032.625,0.421204257,1,50,1
2010,49,14,1,1,1,2,2,1,112406,1.374447435,1,40,0
2010,68,16,3,1,1,6,2,5,66239.25,0.776472982,1,60,1
2010,53,14,2,1,1,3,2,3,112406,0.735979744,1,50,0
2010,59,12,1,2,1,3,2,4,152908.1861,0.480391704,1,50,1
2010,66,15,1,2,1,3,2,3,19068.875,1.071916239,1,60,0
2010,59,13,1,1,1,2,2,4,152908.1861,6.037911362,1,50,1
2010,49,19,4,2,1,3,1,,,0.806476869,1,40,
2010,70,17,3,1,1,3,2,4,54195.75,0.782183513,1,70,1
2010,53,16,3,2,1,0,2,3,152908.1861,0.768862351,1,50,0
2010,31,12,1,2,1,1,2,5,36130.5,1.406023214,1,30,1
2010,36,13,1,2,3,0,1,,36130.5,0.999181317,1,30,
2010,84,16,4,1,1,4,2,,36130.5,0.525552839,1,80,
2010,62,16,3,2,1,2,1,4,66239.25,0.768862351,1,60,1
2010,71,10,0,1,1,5,2,3,66239.25,1.02404928,1,70,0
2010,41,12,1,2,1,2,2,4,36130.5,0.815134181,1,40,1
2010,56,13,1,2,1,3,2,,19068.875,0.480391704,1,50,
2010,44,18,4,1,1,6,2,,112406,0.999667853,1,40,
2010,89,12,1,2,1,1,2,5,22079.75,0.528590333,1,80,1
2010,26,15,1,2,1,6,2,4,54195.75,2.421254197,1,18,1
2010,39,16,3,1,1,4,2,3,96348,1.837461036,1,30,0
2010,41,17,4,2,1,4,2,4,152908.1861,1.435024355,1,40,1
2010,25,11,1,1,2,2,2,5,22079.75,0.689585068,1,18,1
2010,64,14,2,1,2,0,2,,4415.95,0.905679368,1,60,
2010,55,16,3,2,2,2,2,4,80290,0.525697103,1,50,1
2010,21,12,1,2,2,0,2,5,19068.875,1.242144732,1,18,1
2010,21,14,1,1,2,1,2,,9032.625,1.907192158,1,18,
2010,41,13,1,2,1,6,2,,22079.75,0.680367052,1,40,
2010,51,18,4,2,1,6,2,4,80290,0.987483138,1,50,1
2010,44,16,3,1,1,6,2,3,152908.1861,1.041910364,1,40,0
2010,35,12,1,1,1,5,2,,44159.5,0.51450803,1,30,
2010,47,15,2,2,2,1,2,3,13047.125,0.688852328,1,40,0
2010,41,13,1,2,2,1,2,3,17061.625,0.5513336,1,40,0
2010,65,18,4,1,1,5,1,4,152908.1861,0.947812849,1,60,1
2010,34,20,4,1,1,4,1,,44159.5,1.111859224,1,30,
2010,26,12,1,2,1,3,2,4,13047.125,1.866365752,1,18,1
2010,41,18,4,2,2,3,1,3,152908.1861,0.401805711,1,40,0
2010,39,18,3,2,2,0,2,,44159.5,0.227579583,1,30,
2010,66,16,3,2,1,4,1,2,,0.597607578,1,60,0
2010,32,16,3,2,1,6,2,3,96348,0.216432903,1,30,0
2010,56,12,1,2,1,5,2,5,,2.655548586,1,50,1
2010,43,16,3,2,3,3,1,,,0.516252885,1,40,
2010,48,18,3,1,1,6,2,3,152908.1861,0.883578456,1,40,0
2010,29,6,0,2,1,0,2,3,,0.396749766,1,18,0
2010,,14,2,1,2,0,2,3,30108.75,0.648024544,1,,0
2010,33,12,1,1,3,1,1,,66239.25,0.949878104,1,30,
2010,54,18,4,1,1,7,1,,,1.584156295,1,50,
2010,24,14,1,1,1,4,2,4,,3.779929391,1,18,1
2010,47,16,3,1,1,2,1,,54195.75,0.749862165,1,40,
2010,54,4,0,1,1,1,1,,22079.75,1.225179037,1,50,
2010,29,13,1,2,2,0,2,3,17061.625,1.35377272,1,18,0
2010,37,16,3,2,1,4,1,3,36130.5,0.498986881,1,30,0
2010,43,11,0,1,3,0,1,3,17061.625,0.554342655,1,40,0
2010,29,10,0,2,1,3,2,2,,2.508832088,1,18,0
2010,56,10,1,1,1,1,1,,17061.625,3.034059994,1,50,
2010,33,11,1,1,3,5,1,1,7226.1,0.906363189,1,30,0
2010,31,2,0,1,1,3,2,,13047.125,0.918765918,1,30,
2010,27,13,1,2,2,0,2,5,36130.5,0.517706351,1,18,1
2010,33,11,1,1,3,1,2,4,44159.5,0.671207625,1,30,1
2010,31,6,0,2,1,3,2,,9032.625,0.714509118,1,30,
2010,81,12,1,2,1,6,2,,,0.581458545,1,80,
2010,78,12,1,2,1,6,2,3,,0.581458545,1,70,0
2010,58,13,1,1,1,6,2,3,22079.75,3.401407524,1,50,0
2010,89,14,1,2,1,4,2,5,,0.581458545,1,80,1
2010,88,16,3,1,1,6,2,4,96348,1.009648104,1,80,1
2010,18,11,0,1,1,2,1,2,36130.5,1.9601593,1,18,0
2010,40,12,1,1,1,2,2,,54195.75,0.640207247,1,40,
2010,69,12,1,1,1,4,2,5,44159.5,2.108831983,1,60,1
2010,74,12,1,2,1,6,2,,17061.625,0.581458545,1,70,
2010,58,20,4,2,1,5,2,3,66239.25,1.82660613,1,50,0
2010,79,14,2,2,1,2,2,4,,0.809144902,1,70,1
2010,58,13,1,2,1,2,2,3,22079.75,0.656284331,1,50,0
2010,62,12,1,2,1,3,2,,36130.5,0.889233716,1,60,
2010,64,12,1,1,1,4,2,5,30108.75,1.179609215,1,60,1
2010,23,11,0,2,1,1,2,5,5218.85,0.357154426,1,18,1
2010,31,12,1,1,1,3,2,,36130.5,1.04675172,1,30,
2010,65,14,1,1,1,6,1,,6021.75,0.563766192,1,60,
2010,62,16,3,2,1,2,1,,30108.75,1.541799876,1,60,
2010,46,12,1,1,1,6,2,5,80290,0.793730235,1,40,1
2010,54,13,1,2,1,1,2,,,0.889233716,1,50,
2010,63,12,1,2,1,3,1,5,9032.625,0.448583718,1,60,1
2010,44,14,2,1,1,4,2,3,152908.1861,2.506862875,1,40,0
2010,36,12,1,1,3,1,1,,36130.5,0.758126226,1,30,
2010,23,12,1,2,1,3,1,3,,0.465371205,1,18,0
2010,20,12,1,1,3,3,1,,26094.25,1.866850329,1,18,
2010,62,12,1,2,1,5,2,5,66239.25,0.956034495,1,60,1
2010,56,12,1,2,1,2,2,,7226.1,0.656154268,1,50,
2010,21,14,1,1,1,0,1,2,1605.8,1.310983384,1,18,0
2010,25,16,3,2,1,0,1,2,4415.95,1.6939704,1,18,0
2010,24,12,1,2,1,3,2,5,26094.25,1.047775013,1,18,1
2010,30,17,3,2,1,0,1,,26094.25,1.258858735,1,30,
2010,68,13,1,1,1,4,1,5,30108.75,1.169412473,1,60,1
2010,25,16,3,2,1,5,2,3,44159.5,1.314167084,1,18,0
2010,67,15,1,1,1,1,2,3,36130.5,1.069461722,1,60,0
2010,52,16,3,1,1,5,1,,152908.1861,1.485182698,1,50,
2010,53,12,1,2,1,7,2,,6021.75,1.016892973,1,50,
2010,58,16,3,2,1,3,2,5,66239.25,0.941837291,1,50,1
2010,32,16,3,2,1,2,1,4,80290,2.24192661,1,30,1
2010,58,16,4,2,1,0,2,3,15054.375,0.885198382,1,50,0
2010,43,16,3,1,1,1,2,,112406,0.937835311,1,40,
2010,57,8,0,1,1,1,1,4,80290,1.774350453,1,50,1
2010,23,15,1,2,2,1,1,2,15054.375,0.699147354,1,18,0
2010,31,12,1,1,2,0,2,,54195.75,1.742976201,1,30,
2010,46,12,1,1,1,5,2,5,54195.75,0.677584531,1,40,1
2010,77,20,4,1,1,0,2,3,54195.75,0.611869526,1,70,0
2010,25,11,1,1,1,2,2,5,30108.75,2.382045917,1,18,1
2010,49,16,3,1,1,0,2,3,112406,3.285119505,1,40,0
2010,44,12,1,1,1,4,2,,19068.875,0.677584531,1,40,
2010,39,15,1,1,1,5,2,4,66239.25,0.624455883,1,30,1
2010,54,12,1,1,1,4,2,,54195.75,0.63880711,1,50,
2010,56,12,1,1,1,4,1,4,112406,0.957834091,1,50,1
2010,56,16,3,1,2,0,2,,96348,0.432085953,1,50,
2010,34,16,3,1,1,4,2,4,44159.5,1.328403184,1,30,1
2010,30,16,1,2,2,0,2,,44159.5,0.764960851,1,30,
2010,42,14,2,1,1,1,1,5,80290,0.432224698,1,40,1
2010,40,17,3,1,2,0,2,4,36130.5,0.312001315,1,40,1
2010,68,12,1,2,1,3,2,4,30108.75,0.972402686,1,60,1
2010,68,11,0,2,1,1,2,,,1.650543099,1,60,
2010,82,12,1,2,1,4,2,1,9032.625,0.713748256,1,80,0
2010,20,14,1,2,2,2,2,3,54195.75,0.460376104,1,18,0
2010,52,14,1,2,1,5,2,2,15054.375,0.947857612,1,50,0
2010,27,19,4,2,1,1,2,,36130.5,0.350541574,1,18,
2010,34,12,1,1,3,2,1,4,36130.5,0.393376412,1,30,1
2010,41,17,3,2,1,6,2,,152908.1861,1.035636501,1,40,
2010,75,12,1,1,1,1,2,4,22079.75,1.001786031,1,70,1
2010,71,12,1,2,1,4,2,4,36130.5,0.546279993,1,70,1
2010,45,12,1,1,1,3,2,,17061.625,0.832911033,1,40,
2010,48,14,2,2,1,6,2,5,96348,2.603403629,1,40,1
2010,31,16,3,2,2,2,2,3,26094.25,2.130030906,1,30,0
2010,68,7,0,2,1,1,2,5,54195.75,2.37084714,1,60,1
2010,54,16,3,2,1,3,2,4,1605.8,0.703204936,1,50,1
2010,60,11,0,2,1,5,2,,,0.489795983,1,60,
2010,63,12,1,1,1,6,2,,22079.75,0.466225039,1,60,
2010,28,12,1,2,1,3,2,5,13047.125,0.389508333,1,18,1
2010,44,8,0,2,1,6,1,1,,0.390204503,1,40,0
2010,37,14,2,2,1,6,2,2,7226.1,1.483525663,1,30,0
2010,69,12,1,2,1,5,2,5,22079.75,0.392561541,1,60,1
2010,54,11,1,2,1,6,2,,,0.55862191,1,50,
2010,60,12,1,1,1,5,2,3,30108.75,0.641381207,1,60,0
2010,25,12,1,1,1,2,2,,30108.75,0.8549346,1,18,
2010,69,11,0,2,1,4,2,5,19068.875,0.490828732,1,60,1
2010,53,10,0,2,1,3,2,5,1605.8,0.898805185,1,50,1
2010,42,12,1,2,1,1,2,3,13047.125,0.688042214,1,40,0
2010,59,18,4,2,1,1,2,,54195.75,1.521139984,1,50,
2010,84,11,0,1,1,6,1,,66239.25,0.514739108,1,80,
2010,60,16,3,2,1,0,2,3,26094.25,0.381899379,1,60,0
2010,26,12,1,2,1,3,1,3,19068.875,2.037604436,1,18,0
2010,22,13,1,2,1,3,1,3,,0.495192118,1,18,0
2010,55,12,1,2,1,3,2,3,13047.125,0.438716116,1,50,0
2010,32,10,0,1,2,2,2,,7226.1,0.356144423,1,30,
2010,57,15,2,2,1,2,2,4,30108.75,1.455357691,1,50,1
2010,43,16,3,2,1,3,2,5,,1.80588457,1,40,1
2010,40,16,3,1,1,5,2,3,80290,0.41300248,1,40,0
2010,38,18,3,1,1,2,2,,11039.875,0.293036123,1,30,
2010,65,12,1,1,1,6,2,4,,1.539289189,1,60,1
2010,54,5,0,2,1,6,2,3,,1.095509594,1,50,0
2010,67,11,0,2,1,5,2,5,30108.75,0.592459298,1,60,1
2010,62,14,1,2,1,3,2,3,44159.5,1.162220423,1,60,0
2010,58,14,1,2,1,1,2,,,0.438716116,1,50,
2010,24,12,1,2,1,1,1,5,80290,1.116396743,1,18,1
2010,33,12,1,1,1,3,2,,15054.375,0.489832293,1,30,
2010,51,16,3,2,1,6,2,5,44159.5,0.694362508,1,50,1
2010,72,9,1,2,1,5,2,,,1.01475148,1,70,
2010,84,15,1,2,1,3,2,3,,1.092115774,1,80,0
2010,37,12,1,2,1,3,2,,30108.75,0.779745575,1,30,
2010,66,15,1,1,1,0,2,3,17061.625,0.551364894,1,60,0
2010,77,4,0,1,2,3,2,,,0.728878526,1,70,
2010,,11,0,2,1,0,2,5,,0.69938796,1,,1
2010,55,13,1,2,1,5,2,5,44159.5,3.031191051,1,50,1
2010,76,16,3,1,1,1,1,4,54195.75,2.769734935,1,70,1
2010,38,16,3,2,1,0,1,4,96348,1.058126501,1,30,1
2010,39,9,0,2,1,0,2,4,401.45,0.592908656,1,30,1
2010,22,12,1,2,1,2,1,2,401.45,2.718468476,1,18,0
2010,25,10,1,1,1,1,2,4,54195.75,2.020229487,1,18,1
2010,21,14,1,2,1,4,2,3,2810.15,0.600485769,1,18,0
2010,23,14,1,2,2,2,2,4,4415.95,0.60262317,1,18,1
2010,55,12,1,2,1,1,1,3,,0.643834447,1,50,0
2010,42,12,1,2,1,2,2,2,7226.1,1.586224146,1,40,0
2010,24,14,1,2,1,5,1,4,9032.625,0.780815907,1,18,1
2010,45,12,1,1,1,6,2,5,66239.25,1.088563687,1,40,1
2010,72,12,1,2,1,1,2,4,112406,1.059228798,1,70,1
2010,83,6,0,1,1,1,2,,,0.280199951,1,80,
2010,88,8,0,1,1,0,1,5,26094.25,2.337018339,1,80,1
2010,76,16,3,1,1,4,1,,80290,1.108615511,1,70,
2010,50,14,2,2,2,0,1,3,17061.625,0.648995384,1,50,0
2010,49,16,0,2,1,0,1,,36130.5,0.70838746,1,40,
2010,43,18,4,1,1,7,2,2,,0.611141043,1,40,0
2010,32,16,3,1,1,6,2,,,0.442605004,1,30,
2010,27,16,3,2,1,1,2,4,54195.75,0.58292733,1,18,1
2010,35,16,3,1,1,3,2,,44159.5,0.442605004,1,30,
2010,41,16,3,2,1,5,2,3,,0.526727638,1,40,0
2010,42,14,2,2,1,1,1,,,2.01020315,1,40,
2010,43,12,1,2,1,3,2,3,,1.870903764,1,40,0
2010,38,13,1,2,2,1,2,3,1605.8,0.469747027,1,30,0
2010,34,18,4,2,1,2,1,,80290,0.470715679,1,30,
2010,29,20,4,2,3,1,1,2,13047.125,0.443785043,1,18,0
2010,29,20,4,1,1,0,1,,26094.25,0.650336074,1,18,
2010,22,16,3,2,1,1,2,5,54195.75,0.313161763,1,18,1
2010,23,13,1,2,2,1,2,,22079.75,0.398422642,1,18,
2010,54,19,4,1,2,2,2,3,112406,0.477781347,1,50,0
2010,82,8,0,2,2,3,2,,,0.254985615,1,80,
2010,54,11,1,2,2,0,2,3,,0.48054274,1,50,0
2010,29,12,1,2,2,1,2,3,66239.25,0.2983217,1,18,0
2010,56,14,1,2,3,1,1,3,11039.875,1.595884349,1,50,0
2010,34,12,1,1,3,6,2,,401.45,2.053599465,1,30,
2010,48,15,3,1,1,1,1,3,11039.875,2.929824078,1,40,0
2010,38,6,0,2,3,3,1,3,11039.875,1.456233168,1,30,0
2010,64,6,0,2,3,,2,,,0.712558576,1,60,
2010,49,11,0,1,1,2,2,3,13047.125,1.516373422,1,40,0
2010,31,14,1,1,2,1,1,3,80290,1.827405802,1,30,0
2010,29,16,3,2,1,3,2,5,,3.511378301,1,18,1
2010,45,19,4,2,1,6,2,4,112406,1.164434791,1,40,1
2010,33,16,3,1,1,3,2,4,80290,0.434445156,1,30,1
2010,44,14,2,1,1,5,1,3,80290,0.98461994,1,40,0
2010,61,18,3,1,1,6,2,4,,2.418875871,1,60,1
2010,48,19,4,2,1,0,2,,152908.1861,0.271246542,1,40,
2010,50,14,2,1,1,6,2,3,54195.75,0.770008487,1,50,0
2010,58,18,4,1,1,0,2,,54195.75,1.232329695,1,50,
2010,43,12,1,1,1,2,2,,11039.875,0.541540967,1,40,
2010,30,14,1,1,1,4,2,4,,1.448216313,1,30,1
2010,47,10,1,1,1,2,1,3,11039.875,0.603566692,1,40,0
2010,60,9,1,1,2,3,2,3,6021.75,0.471859827,1,60,0
2010,56,20,4,1,2,4,2,,401.45,0.410750754,1,50,
2010,50,19,4,1,3,4,1,,96348,1.070502001,1,50,
2010,83,16,3,1,1,1,2,5,44159.5,1.863240952,1,80,1
2010,50,20,4,1,1,6,2,4,96348,0.863042106,1,50,1
2010,43,20,4,1,1,2,2,3,152908.1861,0.911422142,1,40,0
2010,31,13,1,1,1,4,1,3,,1.164617091,1,30,0
2010,77,16,3,2,1,6,1,3,401.45,1.158738074,1,70,0
2010,32,10,1,1,1,3,2,,22079.75,0.726407625,1,30,
2010,21,11,1,1,1,3,2,,,1.546840679,1,18,
2010,37,17,3,2,1,0,1,4,66239.25,0.423932882,1,30,1
2010,52,15,1,1,3,5,1,2,26094.25,0.561942632,1,50,0
2010,54,20,3,1,1,7,1,5,152908.1861,0.639880153,1,50,1
2010,25,16,2,2,1,1,1,,22079.75,0.562328188,1,18,
2010,28,14,2,2,1,2,2,,30108.75,0.562328188,1,18,
2010,65,3,0,1,1,3,2,5,9032.625,0.548974908,1,60,1
2010,52,12,1,2,1,0,2,3,7226.1,0.784093334,1,50,0
2010,60,18,4,2,1,0,2,3,152908.1861,1.09662805,1,60,0
2010,83,9,0,1,1,0,2,,,0.864013519,1,80,
2010,36,16,3,1,3,3,1,3,66239.25,0.593968717,1,30,0
2010,56,11,0,2,1,1,2,2,22079.75,0.807508516,1,50,0
2010,45,12,1,1,1,2,2,,26094.25,0.647032391,1,40,
2010,35,15,2,1,1,1,1,3,7226.1,0.481497766,1,30,0
2010,49,12,1,1,1,1,2,3,80290,0.948494304,1,40,0
2010,23,13,1,2,1,3,2,5,112406,0.900042181,1,18,1
2010,74,12,1,2,1,1,2,,19068.875,0.458983163,1,70,
2010,35,12,1,1,1,2,1,4,66239.25,0.748992059,1,30,1
2010,42,12,1,2,1,1,2,5,36130.5,0.799293159,1,40,1
2010,45,16,2,1,1,4,2,5,,0.948494304,1,40,1
2010,38,16,3,1,1,7,1,2,152908.1861,0.367115841,1,30,0
2010,54,12,1,1,1,7,2,4,36130.5,0.842805494,1,50,1
2010,27,16,3,1,1,2,2,,22079.75,0.455455077,1,18,
2010,28,16,3,1,1,2,2,4,44159.5,0.828100141,1,18,1
2010,63,14,1,1,1,2,2,,19068.875,0.463543022,1,60,
2010,27,14,2,1,1,6,1,3,44159.5,5.320742402,1,18,0
2010,70,17,4,2,1,1,2,2,36130.5,0.388729344,1,70,0
2010,24,13,1,2,1,0,2,,17061.625,0.539584094,1,18,
2010,74,16,3,2,1,5,2,5,96348,0.540947191,1,70,1
2010,55,16,3,2,1,1,1,,80290,0.353283706,1,50,
2010,32,14,2,2,2,0,2,3,36130.5,1.27077229,1,30,0
2010,20,13,1,2,3,1,1,,19068.875,0.46120672,1,18,
2010,27,12,1,1,2,0,1,1,30108.75,0.86774408,1,18,0
2010,45,14,1,2,2,0,2,3,66239.25,1.337753767,1,40,0
2010,36,14,2,1,1,5,2,,80290,0.647434693,1,30,
2010,49,16,3,2,2,0,2,5,19068.875,0.564983988,1,40,1
2010,51,14,1,2,1,0,2,,17061.625,0.737896674,1,50,
2010,60,16,3,2,3,1,2,,54195.75,0.374859371,1,60,
2010,58,12,1,2,1,1,2,,44159.5,0.405843171,1,50,
2010,32,11,0,2,1,1,1,4,22079.75,0.990193125,1,30,1
2010,41,12,1,1,1,6,2,4,80290,1.708761411,1,40,1
2010,73,12,1,2,1,6,2,4,26094.25,1.02739209,1,70,1
2010,68,14,1,2,1,1,2,4,36130.5,0.921153262,1,60,1
2010,63,14,1,1,2,2,2,3,26094.25,1.783399781,1,60,0
2010,56,14,2,2,2,0,2,3,36130.5,0.890321138,1,50,0
2010,35,14,1,2,1,3,2,,26094.25,1.375525144,1,30,
2010,53,11,1,2,2,1,2,3,13047.125,0.833872291,1,50,0
2010,72,12,0,2,1,3,2,,30108.75,2.45367276,1,70,
2010,70,14,1,2,1,4,2,,17061.625,0.506634294,1,70,
2010,32,16,3,1,1,4,2,1,54195.75,0.968626164,1,30,0
2010,56,16,4,1,1,2,2,,66239.25,0.672474005,1,50,
2010,62,18,4,2,1,4,2,4,96348,1.061796149,1,60,1
2010,49,19,3,1,1,3,2,4,44159.5,0.485581104,1,40,1
2010,76,3,0,1,3,0,1,3,6021.75,1.172461432,1,70,0
2010,25,13,1,2,3,3,1,3,401.45,1.931094918,1,18,0
2010,51,13,2,2,2,0,1,,6021.75,0.491393606,1,50,
2010,70,12,1,2,1,5,1,4,7226.1,1.185520448,1,70,1
2010,55,18,4,2,1,1,2,3,54195.75,0.515838064,1,50,0
2010,42,17,3,2,1,2,2,5,54195.75,0.962248014,1,40,1
2010,61,16,3,1,1,6,1,1,15054.375,1.203302229,1,60,0
2010,49,16,3,2,1,1,2,,152908.1861,0.719178106,1,40,
2010,24,17,3,2,1,4,2,4,1605.8,1.164483976,1,18,1
2010,40,16,3,1,1,3,2,4,,1.134534383,1,40,1
2010,22,16,3,2,1,3,2,5,36130.5,0.721660865,1,18,1
2010,88,9,0,1,1,4,2,,17061.625,0.854970549,1,80,
2010,27,11,1,1,2,5,1,3,22079.75,2.366112295,1,18,0
