year,age,income,vpsu,vstrat,wtssnrps,education_cat_High school or less,education_cat_Master's,education_cat_No schooling,education_cat_Ph. D/Doctorate,president_cat_Trump,sex_cat_Male,race_cat_Other,race_cat_White,party_cat_Independent,party_cat_Republican,language_cat_Yes,attitude_cat_Increased a lot,attitude_cat_Reduced a little,attitude_cat_Reduced a lot,attitude_cat_Remained the same,immigration_cat_Stay same and Increase
2021,40.0,107520.0,1738,2655,0.627470326,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2021,71.0,80640.0,1282,2655,0.672015848,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0
2021,62.0,168736.297,2351,2655,0.59924451,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
2021,59.0,45360.0,3204,2655,0.31368303,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
2021,44.0,45360.0,1785,2655,1.64238969,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
2021,70.0,67200.0,3650,2655,0.604938434,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1
2021,37.0,18480.0,1732,2655,0.784384309,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1
2021,64.0,67200.0,1082,2655,0.335219557,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2021,67.0,30240.0,2994,2655,0.272638823,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1
2021,43.0,30240.0,3573,2655,1.09492646,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2021,42.0,25200.0,2757,2655,0.781111324,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1
2021,29.0,18480.0,1092,2655,1.989082845,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
2021,75.0,67200.0,2892,2655,0.658737702,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2021,85.0,,1463,2655,0.604938434,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1
2021,59.0,94080.0,3131,2655,1.166487591,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0
2021,53.0,36960.0,2564,2655,0.724892729,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
2021,27.0,45360.0,3933,2655,1.6025224,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
2021,36.0,,2609,2655,1.008068449,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0
2021,30.0,36960.0,1736,2655,0.914526694,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
2021,46.0,80640.0,1911,2655,1.359044616,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0
2021,36.0,36960.0,1317,2655,0.683273433,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2021,84.0,15960.0,1836,2655,1.061435853,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2021,25.0,36960.0,3648,2655,0.921050258,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2021,74.0,80640.0,1615,2655,0.487374065,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2021,51.0,36960.0,2733,2655,1.957612192,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0
2021,42.0,,1383,2655,1.359044616,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0
2021,61.0,36960.0,4156,2655,1.166487591,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0
2021,39.0,,1691,2655,2.047108853,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
2021,32.0,1344.0,2643,2655,0.702018361,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
2021,35.0,67200.0,3364,2655,1.099514382,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2021,57.0,12600.0,3190,2655,1.051445191,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2021,74.0,45360.0,2798,2655,0.487374065,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
2021,89.0,21840.0,2577,2655,1.904274299,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1
2021,75.0,168736.297,1661,2655,0.802342323,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1
2021,67.0,10920.0,1701,2655,0.604938434,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0
2021,74.0,94080.0,3681,2655,1.76635705,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
2021,79.0,67200.0,1601,2655,0.604938434,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
2021,77.0,168736.297,2648,2655,1.103653323,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
2021,66.0,80640.0,3552,2655,0.948720913,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
2021,24.0,55440.0,2565,2655,1.269990373,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1
2021,44.0,168736.297,2354,2655,0.698164328,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2021,36.0,67200.0,2151,2655,0.929869798,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1
2021,56.0,55440.0,1180,2655,1.943746924,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
2021,47.0,18480.0,3416,2655,0.680422351,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2021,58.0,14280.0,1121,2655,0.521999036,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2021,67.0,21840.0,3820,2655,0.302869845,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2021,68.0,55440.0,2509,2655,0.672015848,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2021,46.0,168736.297,4193,2655,0.349544532,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2021,19.0,30240.0,2796,2655,6.090050689,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
2021,87.0,67200.0,2093,2655,0.604938434,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1
2021,78.0,10920.0,2638,2655,0.530717926,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2021,88.0,67200.0,2749,2655,0.604938434,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0
2021,55.0,36960.0,1650,2655,1.166487591,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0
2021,61.0,94080.0,3670,2655,0.93979117,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
2021,54.0,80640.0,3186,2655,1.384676178,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2021,61.0,30240.0,3044,2655,0.665690564,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2021,22.0,36960.0,1236,2655,0.921050258,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
2021,87.0,36960.0,3794,2655,0.907407651,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2021,51.0,168736.297,1923,2655,0.540145273,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2021,78.0,21840.0,1638,2655,1.308144061,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
2021,37.0,18480.0,1849,2655,1.000061715,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
2021,26.0,14280.0,1685,2655,1.991717433,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021,79.0,67200.0,3449,2655,0.338404759,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
2021,46.0,55440.0,3405,2655,0.699089063,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021,51.0,45360.0,2558,2655,0.482786704,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2021,81.0,67200.0,3977,2655,0.487374065,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2021,44.0,80640.0,3491,2655,0.562482341,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1
2021,80.0,36960.0,1708,2655,0.487374065,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
2021,31.0,336.0,1530,2655,1.526880175,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
2021,63.0,25200.0,3907,2655,0.898866765,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2021,40.0,21840.0,2023,2655,1.230144682,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2021,65.0,168736.297,3269,2655,1.295831283,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
2021,72.0,30240.0,3417,2655,1.177571367,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
2021,57.0,36960.0,1185,2655,0.724180056,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1
2021,66.0,45360.0,1528,2655,2.355142734,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0
2021,49.0,21840.0,2019,2655,1.624758262,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2021,40.0,67200.0,2642,2655,0.741955793,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
2021,42.0,107520.0,1366,2655,0.562482341,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
2021,32.0,67200.0,1436,2655,0.656047515,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
2021,57.0,,1603,2655,1.340798905,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2021,73.0,14280.0,2605,2655,1.542549389,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2021,76.0,10920.0,3305,2655,0.658737702,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
2021,55.0,107520.0,3762,2655,0.898866765,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
2021,60.0,,2242,2655,1.409686754,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2021,52.0,45360.0,1483,2655,0.93979117,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2021,57.0,6048.0,4094,2655,0.652537397,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0
2021,82.0,94080.0,2043,2655,0.487374065,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
2021,68.0,18480.0,3940,2655,1.177571367,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
2021,29.0,30240.0,1614,2655,2.053989842,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
2021,39.0,107520.0,3550,2655,0.282419617,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2021,41.0,36960.0,2876,2655,1.225011682,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
2021,,,4040,2655,0.545277646,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1
2021,85.0,25200.0,1256,2655,1.177571367,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
2021,80.0,7560.0,1188,2655,0.338404759,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2021,75.0,,1141,2655,2.777158948,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2021,73.0,45360.0,4221,2655,0.658737702,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
2021,40.0,67200.0,2430,2655,2.290320263,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0
2021,55.0,,3062,2655,0.584016316,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2021,80.0,30240.0,4139,2655,0.272638823,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
2021,70.0,168736.297,1384,2655,0.604938434,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2021,60.0,168736.297,1823,2655,0.335219557,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
2021,40.0,94080.0,3981,2655,0.778828715,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
2021,60.0,25200.0,1872,2655,1.051445191,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2021,60.0,30240.0,1106,2655,1.409686754,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
2021,59.0,30240.0,1243,2655,1.305074795,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
2021,72.0,25200.0,3125,2655,0.948720913,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
2021,48.0,18480.0,3227,2655,1.602570774,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
2021,68.0,7560.0,3759,2655,0.474360456,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
2021,40.0,1344.0,1107,2655,0.71439209,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
2021,25.0,7560.0,3253,2655,1.744173325,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
2021,32.0,12600.0,3030,2655,0.683273433,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2021,39.0,55440.0,3709,2655,1.364739235,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
2021,68.0,6048.0,2521,2655,0.616416417,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
2021,75.0,5040.0,1753,2655,0.781952942,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021,41.0,,2084,2655,0.71141116,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
2021,37.0,67200.0,2939,2655,1.230144682,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2021,66.0,21840.0,3929,2655,0.658737702,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
2021,58.0,67200.0,1438,2655,0.670439113,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0
2021,54.0,18480.0,3644,2655,1.051445191,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
2021,53.0,168736.297,4062,2655,1.056956771,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1
2021,23.0,45360.0,2904,2655,3.877125413,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1
2021,33.0,12600.0,2971,2655,1.418664465,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
2021,26.0,,3850,2655,0.720924799,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
2021,58.0,45360.0,1335,2655,0.411493785,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0
2021,69.0,168736.297,4066,2655,1.209876869,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2021,47.0,55440.0,2112,2655,0.867723324,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2021,25.0,168736.297,2620,2655,1.516284221,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2021,62.0,80640.0,2737,2655,0.696008436,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1
2021,42.0,14280.0,1824,2655,0.907242473,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0
2021,59.0,168736.297,4183,2655,1.166487591,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2021,39.0,94080.0,3246,2655,0.31597312,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
2021,50.0,15960.0,3473,2655,0.812379131,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2021,,14280.0,1586,2655,0.763440088,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
2021,67.0,336.0,3457,2655,0.765108382,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0
2021,54.0,,1386,2655,3.098371545,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2021,30.0,,1914,2655,0.974406272,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2021,28.0,30240.0,1905,2655,4.164854394,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1
2021,84.0,45360.0,1040,2655,1.177571367,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
2021,73.0,,1916,2655,0.566073539,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2021,46.0,45360.0,1811,2655,1.766035514,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1
2021,43.0,55440.0,2447,2655,1.09492646,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2021,52.0,55440.0,3592,2655,0.960494946,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
2021,51.0,168736.297,3824,2655,0.482786704,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
2021,,,2392,2655,1.200076448,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2021,79.0,,4059,2655,0.530717926,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2021,,,3108,2655,0.314654665,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
2021,38.0,67200.0,3989,2655,1.12373689,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0
2021,57.0,30240.0,3441,2655,0.300019112,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2021,51.0,94080.0,3778,2655,0.473012367,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
2021,50.0,67200.0,2553,2655,0.314654665,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2021,42.0,30240.0,1234,2655,1.09492646,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
2021,55.0,45360.0,1589,2655,0.59924451,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0
2021,70.0,45360.0,4039,2655,0.873697402,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
2021,64.0,9240.0,1083,2655,0.525722596,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
2021,67.0,45360.0,1856,2655,0.948720913,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2021,41.0,55440.0,2414,2655,1.359044616,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
2021,80.0,18480.0,2122,2655,0.703902133,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2021,84.0,36960.0,2362,2655,1.061435853,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2021,65.0,30240.0,3798,2655,0.59924451,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0
2021,87.0,36960.0,2807,2655,2.122871706,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
2021,61.0,12600.0,4078,2655,0.525722596,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
2021,55.0,15960.0,4204,2655,1.051445191,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2021,,,2992,2655,0.838163333,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
2021,,67200.0,3432,2655,1.177571367,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0
2021,58.0,80640.0,3939,2655,1.19848902,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
2021,62.0,18480.0,1752,2655,0.270072637,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1
2021,66.0,45360.0,2788,2655,0.604938434,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0
2021,63.0,168736.297,3812,2655,1.498111275,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1
2021,33.0,36960.0,1147,2655,0.763440088,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0
2021,55.0,67200.0,2879,2655,1.645975139,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2021,69.0,18480.0,1114,2655,0.272638823,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2021,75.0,94080.0,2645,2655,0.487374065,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
2021,40.0,,4047,2655,1.620010297,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2021,68.0,,1666,2655,0.802342323,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0
2021,61.0,25200.0,1569,2655,1.577167787,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2021,82.0,21840.0,3931,2655,1.278772569,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1
2021,77.0,45360.0,1838,2655,0.948720913,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
2021,53.0,168736.297,2870,2655,0.93979117,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2021,72.0,1344.0,2522,2655,0.530717926,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2021,,,1711,2655,0.487374065,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
2021,31.0,30240.0,2789,2655,0.763440088,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0
2021,67.0,55440.0,1979,2655,0.541415583,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2021,79.0,,2199,2655,0.948720913,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
2021,67.0,67200.0,1760,2655,0.487374065,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2021,74.0,36960.0,3451,2655,0.530717926,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
2021,70.0,168736.297,3526,2655,0.487374065,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2021,77.0,21840.0,2694,2655,0.530717926,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2021,65.0,,2488,2655,0.59924451,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0
2021,52.0,12600.0,1853,2655,1.221228915,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
2021,21.0,21840.0,2328,2655,2.62416812,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2021,79.0,18480.0,2608,2655,0.530717926,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2021,46.0,,4121,2655,0.314654665,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
2021,81.0,36960.0,2490,2655,0.272638823,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
2021,58.0,21840.0,4068,2655,1.051445191,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2021,27.0,7560.0,3821,2655,2.62416812,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1
2021,28.0,,3705,2655,1.740244153,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2021,52.0,67200.0,3512,2655,0.711331698,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2021,,36960.0,1063,2655,1.053917973,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2021,26.0,25200.0,3339,2655,2.98757615,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2021,34.0,80640.0,2678,2655,0.701089751,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0
2021,70.0,45360.0,3988,2655,1.388579474,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
2021,75.0,5040.0,2592,2655,1.177571367,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
2021,45.0,67200.0,3547,2655,0.775578912,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2021,49.0,45360.0,1556,2655,0.612505841,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2021,38.0,,3724,2656,0.819305744,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0
2021,40.0,45360.0,2431,2656,1.202468019,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
2021,46.0,18480.0,1275,2656,1.07170966,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2021,53.0,168736.297,1554,2656,0.638073073,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2021,57.0,7560.0,3138,2656,1.839727711,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021,43.0,21840.0,3361,2656,2.3696686,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2021,53.0,55440.0,3203,2656,0.527992704,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2021,57.0,45360.0,1922,2656,0.841514359,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
2021,38.0,6048.0,2761,2656,0.541938562,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
2021,,,2348,2656,1.534799872,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1
2021,74.0,30240.0,3715,2656,1.152602166,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2021,61.0,55440.0,1933,2656,1.027789036,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
2021,67.0,36960.0,2616,2656,0.580411993,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
2021,40.0,80640.0,2104,2656,0.617728268,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0
2021,86.0,67200.0,3832,2656,0.533009605,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1
2021,71.0,36960.0,1166,2656,0.467614118,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
2021,25.0,1344.0,1286,2656,1.118985055,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
2021,51.0,21840.0,2344,2656,0.237960264,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2021,64.0,,2293,2656,0.828047437,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1
2021,68.0,3696.0,3825,2656,0.62020625,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2021,64.0,36960.0,2030,2656,0.638701007,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
2021,60.0,15960.0,1432,2656,0.828047437,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2021,73.0,15960.0,4159,2656,1.037554921,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
2021,45.0,94080.0,1126,2656,1.588203305,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1
2021,60.0,15960.0,4190,2656,0.828047437,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2021,29.0,45360.0,3536,2656,0.405767436,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
2021,27.0,55440.0,2282,2656,0.503646655,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1
2021,51.0,168736.297,2399,2656,1.055985408,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0
2021,54.0,168736.297,1312,2656,0.425382048,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2021,35.0,67200.0,2624,2656,0.848372705,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1
2021,37.0,168736.297,2550,2656,0.907967304,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
2021,50.0,45360.0,2800,2656,0.831724103,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2021,36.0,21840.0,1368,2656,1.083877125,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
2021,59.0,,1043,2656,0.463212746,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
2021,62.0,3696.0,3401,2656,0.677973577,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0
2021,69.0,168736.297,3517,2656,0.266504803,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
2021,49.0,30240.0,2368,2656,1.079354453,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2021,75.0,30240.0,2524,2656,0.533009605,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
2021,67.0,7560.0,2323,2656,0.467614118,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0
2021,,,1073,2656,0.677973577,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2021,28.0,3024.0,1426,2656,1.047615157,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
2021,62.0,30240.0,2333,2656,0.237960264,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2021,62.0,36960.0,2672,2656,0.425382048,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
2021,34.0,,3871,2656,0.968779124,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2021,70.0,21840.0,3118,2656,0.240221324,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
