year,wrkstat,hrs1,hrs2,marital,martype,agewed,divorce,widowed,childs,age,degree,padeg,madeg,spdeg,major1,sex,race,born,parborn,babies,preteen,teens,adults,income,rincome,region,attend,postlife,happy,hapmar,health,manners,success,honest,clean,judgment,control,role,amicable,obeys,responsi,consider,interest,studious,mannersy,successy,honesty,cleany,judgmeny,controly,roley,amicably,obeysy,responsy,considey,interesy,studiouy,mannersz,successz,honestz,cleanz,judgmenz,controlz,rolez,amicablz,obeysz,responsz,considez,interesz,studiouz,obey,popular,thnkself,workhard,helpoth,chldsex,chldsex1,agedchld,partfull,jobinc,jobpay,sexeduc,arrest,loclived,god,racpromo,impfinan,kdeduc1,kdeduc2,kdeduc3,kdeduc4,kdeduc5,kdeduc6,kdeduc7,kdeduc8,kdeduc9,meltpot,hspasn10,immecon,immunemp,immunite,obrespct,balwkfam,hapfeel,sad,worried,showangr,angrywrk,wkfambiz,fambiz,typeorg,hlthinsr,mntlcare,immcrmup,immnew,immnojob,numcntct,numprobs,howfree,rhowfree,ethimp,ethdiff,wrktype,yearsjob,wkvsfam,famvswk,secondwk,overwork,wkracism,physhlth,height,misswork,natmeet,ownhh1,numemps,compwage,startbiz,ownbiz,numown,yearbiz,paidemps,bizgross,bizshare,owninc,whybiz,numemps5,agecmeus,marunion,hssexed,localgvt,unhappy,meovrwrk,jobvsfam,happy7,famwkbst,famwklst,educemp,hiinc,workweek,numemply,hapunhap,obeythnk,comtype,livecom1,citizen,parcit,ethclose,immimp,immcult,immeduc,immassim,chldeduc,hrdshp6,ethnic,uscitzn,famgen,talkspvs,wtssall
2008,8,,,1,,,2,2,3,53,3,1,3,4,,2,1,2,0,0,0,0,2,12,,1,7,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,2,,,,,,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,11,4,1,,0.875489503
2008,2,16,,5,,,,,0,22,1,4,2,,,1,1,1,0,0,0,0,1,9,3,1,3,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,2,3,1,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,15,,1,,0.437744751
2008,1,40,,1,,,2,2,2,42,4,,1,1,,2,1,1,8,,,,2,12,12,2,5,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,2,1,3,,,,1,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,4,,,,,,,,,1,,,,,,,,,,,,,15,,2,,2.135340251
2008,1,46,,5,,,,,0,25,1,1,1,,,1,2,1,0,0,0,0,2,12,12,2,7,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,4,3,1,,,,1,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,1,,0.875489503
2008,1,30,,3,,,,2,2,50,3,1,1,,,1,2,1,0,0,1,0,2,12,12,2,7,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,1,2,4,,,,1,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,1,1,2006,2,1,100,1,1,2,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,1,,5,,0.875489503
2008,4,,,5,,,,,0,24,1,,1,,,1,2,1,0,0,0,0,2,12,11,2,0,1,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,1,,1,,4.377447514
2008,5,,,3,,,,2,3,67,3,3,0,,,2,2,1,0,0,0,0,1,12,,2,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,3,2,,,,2,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,1,,1,,0.437744751
2008,1,55,,5,,,,,0,27,1,1,1,,,1,2,1,0,0,0,0,2,12,12,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,4,1,2,,,,1,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,3,,,,,,,,,3,,,,,,,,,,,,,1,,2,,0.875489503
2008,1,1,,1,,,2,2,1,65,4,,0,3,,1,1,2,8,,,,3,12,12,2,0,,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,8,1,2,,3.203010376
2008,8,,,1,,,2,2,1,43,4,4,4,4,,1,1,1,0,,,,2,12,12,2,4,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,23,,1,,0.875489503
2008,1,60,,5,,,,,0,26,1,3,2,,,1,2,1,0,0,0,0,2,9,,2,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,2,4,,,,1,,,2,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,39,,1,,0.875489503
2008,1,40,,5,,,,,2,43,1,,,,,1,3,1,0,0,0,0,1,11,11,2,0,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,22,,1,,1.067670125
2008,5,,,4,,,,2,2,62,4,3,1,,,2,1,1,1,0,0,0,1,,,2,7,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,4,1,2,,,,,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,4,,,,,,,,,2,,,,,,,,,,,,,15,,1,,1.067670125
2008,1,40,,3,,,,2,0,43,2,1,1,,,1,1,1,8,0,0,0,1,,,2,5,1,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,4,3,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,11,,,,,,,,,,,,,,2,,,,,,,,,,,,,38,,1,,0.437744751
2008,1,72,,5,,,,,0,50,1,0,0,,,1,3,2,8,0,0,0,1,8,8,2,1,2,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,30,,,,,2,,,,,,,,,,,,,,,,,,,,,,17,2,1,,1.067670125
2008,5,,,1,,,2,2,1,65,1,0,0,0,,2,1,2,8,0,0,0,2,,,2,8,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,2,1,4,,,,,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,3,,,,,,,,,2,,,,,,,,,,,,,34,1,1,,0.875489503
2008,8,,,1,,,2,2,2,38,3,1,1,3,,1,1,1,0,2,0,0,2,12,12,2,3,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,2,1,3,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,24,,2,,2.135340251
2008,2,25,,1,,,2,2,1,40,4,,2,1,,2,1,1,0,0,1,0,2,12,12,2,0,1,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,2,1,,,,2,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,1,1,2004,2,,100,7,3,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,23,,2,,0.875489503
2008,4,,,3,,,,2,2,45,1,,0,,,2,1,1,0,0,0,0,1,10,10,2,7,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,15,,1,,0.437744751
2008,1,40,,4,,,,2,2,58,1,0,0,,,1,1,1,0,0,0,0,2,12,10,2,0,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,3,2,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,21,,2,,0.875489503
2008,5,,,3,,,,2,2,56,3,0,1,,,2,1,1,0,0,0,0,2,12,,2,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,4,3,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,15,,1,,0.875489503
2008,1,40,,2,,,2,,2,61,1,,1,,,1,1,1,0,0,0,0,1,12,12,2,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,4,5,,,,1,,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,18,,1,,0.437744751
2008,7,,,1,,,2,2,2,28,1,3,1,0,,2,1,1,0,2,0,0,2,,,2,7,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,4,3,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,14,,2,,2.135340251
2008,5,,,1,,,2,2,2,64,1,1,0,2,,2,1,1,0,0,0,0,2,12,,2,7,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,14,,1,,0.875489503
2008,5,,,5,,,,,0,68,2,0,0,,,1,1,1,0,0,0,0,1,,,2,2,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,8,,1,,0.437744751
2008,1,43,,5,,,,,1,35,1,1,1,,,2,1,1,0,0,0,0,2,12,12,2,0,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,18,,2,,0.875489503
2008,1,45,,3,,,,2,3,39,1,1,1,,,2,1,1,0,,,,,12,12,2,4,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,2,,0.437744751
2008,1,40,,3,,,,2,0,47,1,,,,,2,1,2,8,0,0,0,2,,,2,0,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,25,3,1,,2.135340251
2008,1,40,,5,,,,,1,46,4,1,0,,,1,1,2,8,0,0,0,1,,,2,7,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,10,,,,,2,,,,,,,,,,,,,,,,,,,,,,21,1,1,,0.437744751
2008,,,,,,,,,,50,3,,1,,,2,1,1,,0,0,0,1,,,2,7,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,3,2,,,,,,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,1,-1,1999,2,,100,,2,,,4,,,,1,,,,,,,,,3,,,,,,,,,,,,,,,1,,0.437744751
2008,1,40,,3,,,,2,0,50,3,1,3,,,1,2,1,0,0,0,0,2,12,12,2,3,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,3,2,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,,1,,0.875489503
2008,6,,,5,,,,,0,19,1,,2,,,2,2,1,1,0,1,1,4,12,1,2,5,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,39,,2,,1.750979005
2008,1,40,,1,,,2,2,3,60,0,,0,0,,1,3,1,8,0,1,2,2,7,9,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,1,,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,4,,,,,,,,,2,,,,,,,,,,,,,22,,2,,2.135340251
2008,3,,34,1,,,2,2,3,51,2,1,3,1,,2,1,1,0,0,0,0,3,12,,2,3,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,,,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,14,,2,,1.313234254
2008,5,,,3,,,,2,2,70,2,0,0,,,1,1,1,1,0,0,0,1,12,,2,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,,,,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,2,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,15,,1,,0.437744751
2008,1,40,,5,,,,,0,40,1,1,3,,,1,1,1,0,0,0,0,2,,,2,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,3,2,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,15,,1,,0.875489503
2008,1,24,,1,,,2,2,3,54,1,,1,1,,1,1,1,0,0,1,0,4,12,12,2,0,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,2,,1.313234254
2008,1,60,,1,,,2,2,2,43,3,1,2,3,,1,1,1,0,0,1,1,2,12,12,2,7,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,1,2,,,,1,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,14,,2,,2.135340251
2008,1,40,,5,,,,,0,33,2,1,1,,,1,1,1,0,0,0,0,3,12,12,2,2,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,24,,2,,1.313234254
2008,5,,,1,,,1,2,2,63,1,0,0,3,,2,1,1,0,0,0,0,2,,,2,5,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,15,,1,,0.875489503
2008,1,20,,1,,,2,2,2,60,1,1,1,2,,2,1,1,0,0,0,0,3,12,12,2,6,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,14,,2,,1.313234254
2008,1,30,,1,,,1,2,2,57,1,,1,4,,1,1,1,0,0,0,0,2,12,12,2,3,2,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,6,,1,,0.875489503
2008,1,65,,5,,,,,0,29,3,1,1,,,1,1,1,1,0,0,0,2,12,12,2,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2006,1,1,50,1,1,20,,,,,,2,,,,,,,,,,,,,,,,,,,,,,14,,1,,0.875489503
2008,1,,,3,,,,2,1,57,4,2,2,,,2,1,1,0,0,0,0,1,12,,2,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,2,3,1,,,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,1,1,2006,2,7,100,7,3,,,4,,,,3,,,,,,,,,2,,,,,,,,,,,,,24,,1,,0.437744751
2008,1,45,,1,,,2,2,1,48,4,3,4,3,,2,1,1,0,,,,2,12,12,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,10,,2,,0.875489503
2008,7,,,5,,,,,2,27,0,0,0,,,2,3,2,8,0,0,0,4,12,9,2,0,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,3,2,,,,2,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,17,,,,,,,,,,,,,,1,,,,,,,,,,,,,38,2,1,,1.750979005
2008,1,85,,1,,,2,2,1,89,1,1,1,2,,1,1,1,1,0,1,0,2,,,2,0,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,2,1,3,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,1,2,1990,1,,100,,1,20,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,0.875489503
2008,1,40,,1,,,2,2,3,44,1,1,1,1,,2,1,1,0,0,0,1,5,12,12,2,2,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,11,,2,,2.188723757
2008,1,40,,3,,,,2,4,63,1,0,0,,,2,1,1,1,0,0,0,1,12,12,2,3,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,3,2,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,11,,1,,0.437744751
2008,5,,,,,,,,2,,1,1,1,,,2,1,1,1,0,0,0,1,,,2,,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,15,,1,,0.437744751
2008,8,,,1,,,2,2,3,35,4,2,1,1,,2,1,1,0,3,0,0,2,12,12,2,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,2,1,3,,,,1,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,4,,,,,,,,,1,,,,,,,,,,,,,14,,2,,2.135340251
2008,6,,,5,,,,,1,19,0,,1,,,1,1,1,0,0,0,0,2,,6,2,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,3,4,2,,,,2,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2008,2,,50,,2,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,15,,1,,0.875489503
2008,5,,,1,,,2,2,8,83,1,0,1,1,,1,1,1,0,0,0,0,2,12,,2,7,1,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,14,,1,,0.875489503
2008,7,,,2,,,2,,1,76,0,,,,,2,1,1,8,0,0,0,1,10,,2,0,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,2,3,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,15,,1,,0.437744751
2008,1,40,,5,,,,,0,21,0,,0,,,1,3,2,8,0,0,0,4,10,9,2,,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2007,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,38,2,1,,1.750979005
2008,1,37,,1,,,2,2,3,41,2,1,1,0,,2,1,1,0,0,0,0,3,12,12,2,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,1,,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,15,,3,,1.313234254
2008,1,65,,1,,,1,2,3,66,1,0,0,4,,1,1,1,8,0,2,0,2,12,12,2,3,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,22,,2,,0.875489503
2008,1,50,,2,,,2,,2,60,1,,0,,,2,1,1,8,0,0,0,1,12,12,2,7,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,2,3,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,1,1,2000,2,9,100,9,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,15,,1,,0.437744751
2008,1,40,,5,,,,,0,25,3,,3,,,1,1,1,0,0,0,0,3,12,5,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,1,4,2,,,,1,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,23,,4,,1.313234254
