age,age_cat,coninc,coninc_quantiles,degree,ethnic,hs_or_college,race,region,sex,talkspvs,year,vstrat,vpsu,wtsscomp
87,70+,33255.0,"(18455.0, 36306.0]",College,Africa,Some college,Black,East South Atlantic,Female,,2014,3151.0,1.0,0.448001693
58,50-59,10161.25,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,East South Atlantic,Female,,2014,3151.0,1.0,0.448001693
67,60-69,33255.0,"(18455.0, 36306.0]",College,Africa,Some college,Black,East South Atlantic,Male,,2014,3151.0,1.0,1.380590733
30,30-39,33255.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,East South Atlantic,Female,Not comfortable at all,2014,3151.0,2.0,0.448001693
46,40-49,17551.25,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,East South Atlantic,Male,,2014,3151.0,2.0,0.896003386
32,30-39,33255.0,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,Other,East South Atlantic,Male,Very,2014,3151.0,2.0,1.380590733
43,40-49,24017.5,"(18455.0, 36306.0]",HS or assoc,Africa,Some college,Black,East South Atlantic,Female,A little,2014,3152.0,1.0,0.690295366
42,40-49,60967.5,"(60354.0, 180386.0]",College,Africa,Some college,Black,East South Atlantic,Female,,2014,3152.0,1.0,0.448001693
51,50-59,60967.5,"(60354.0, 180386.0]",HS or assoc,Africa,Some college,Black,South Atlantic,Male,Extremely,2014,3152.0,2.0,0.896003386
33,30-39,369.5,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,East North Central,Male,,2014,3153.0,1.0,0.690295366
42,40-49,12008.75,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,East North Central,Male,A little,2014,3153.0,2.0,0.690295366
64,60-69,40645.0,"(36306.0, 60354.0]",HS or assoc,Africa,Some college,Black,East North Central,Female,,2014,3153.0,2.0,1.380590733
31,30-39,4064.5,"(335.999, 18455.0]",HS or assoc,Africa,Some college,Black,East North Central,Female,,2014,3154.0,1.0,0.448001693
43,40-49,60967.5,"(60354.0, 180386.0]",HS or assoc,Africa,HS or less,Black,East North Central,Male,Very,2014,3154.0,2.0,0.896003386
27,18-29,27712.5,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,West North Central,Male,,2014,3155.0,1.0,0.896003386
71,70+,33255.0,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,White,West South Central,Female,,2014,3156.0,1.0,0.896003386
28,18-29,12008.75,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,West South Central,Female,Very,2014,3156.0,1.0,0.448001693
67,60-69,12008.75,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,West South Central,Female,,2014,3156.0,2.0,1.380590733
20,18-29,60967.5,"(60354.0, 180386.0]",HS or assoc,Mexico,HS or less,White,West South Central,Male,Very,2014,3156.0,2.0,1.344005078
27,18-29,8313.75,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,Other,West South Central,Male,,2014,3156.0,2.0,1.344005078
53,50-59,12008.75,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,White,West South Central,Female,,2014,3156.0,2.0,0.896003386
67,60-69,49882.5,"(36306.0, 60354.0]",HS or assoc,Mexico,HS or less,White,West South Central,Female,Very,2014,3156.0,2.0,1.380590733
58,50-59,12008.75,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,West South Central,Male,,2014,3156.0,2.0,0.896003386
73,70+,1478.0,"(335.999, 18455.0]",No degree,Mexico,HS or less,Other,West South Central,Male,,2014,3156.0,2.0,0.896003386
45,40-49,40645.0,"(36306.0, 60354.0]",No degree,Mexico,HS or less,White,West South Central,Male,A little,2014,3156.0,2.0,0.448001693
33,30-39,12008.75,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,West South Central,Female,Not comfortable at all,2014,3156.0,2.0,0.448001693
80,70+,15703.75,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,West South Central,Male,,2014,3156.0,2.0,0.896003386
64,60-69,20322.5,"(18455.0, 36306.0]",No degree,Mexico,HS or less,Other,West South Central,Male,,2014,3156.0,2.0,1.380590733
54,50-59,24017.5,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,White,West South Central,Female,Somewhat,2014,3156.0,2.0,1.380590733
42,40-49,49882.5,"(36306.0, 60354.0]",HS or assoc,Mexico,Some college,White,West South Central,Female,,2014,3157.0,1.0,1.344005078
28,18-29,4803.5,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,Other,West South Central,Female,,2014,3157.0,1.0,1.380590733
37,30-39,27712.5,"(18455.0, 36306.0]",College,Mexico,Some college,White,West South Central,Female,,2014,3157.0,1.0,0.896003386
18,18-29,20322.5,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,White,West South Central,Male,Very,2014,3157.0,1.0,1.344005078
43,40-49,60967.5,"(60354.0, 180386.0]",No degree,Mexico,HS or less,Other,West South Central,Male,,2014,3157.0,1.0,1.380590733
39,30-39,160742.2179,"(60354.0, 180386.0]",HS or assoc,Mexico,HS or less,Other,West South Central,Male,Extremely,2014,3157.0,1.0,0.896003386
52,50-59,20322.5,"(18455.0, 36306.0]",No degree,Mexico,HS or less,Other,West South Central,Female,,2014,3157.0,1.0,1.792006771
51,50-59,88680.0,"(60354.0, 180386.0]",HS or assoc,Mexico,HS or less,White,West South Central,Male,Very,2014,3157.0,1.0,0.896003386
30,30-39,17551.25,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,West South Central,Female,,2014,3157.0,1.0,1.380590733
70,70+,369.5,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,West South Central,Female,,2014,3157.0,1.0,0.448001693
30,30-39,33255.0,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,White,West South Central,Female,Not comfortable at all,2014,3157.0,1.0,0.690295366
49,40-49,2586.5,"(335.999, 18455.0]",No degree,Africa,HS or less,Black,West South Central,Male,,2014,3157.0,1.0,0.448001693
30,30-39,73900.0,"(60354.0, 180386.0]",College,Mexico,Some college,White,West South Central,Male,Very,2014,3157.0,1.0,0.896003386
21,18-29,,,HS or assoc,Mexico,HS or less,Other,Mountain,Male,Somewhat,2014,3157.0,2.0,1.344005078
36,30-39,24017.5,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,White,Mountain,Male,,2014,3157.0,2.0,0.448001693
34,30-39,369.5,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,Other,Mountain,Female,,2014,3157.0,2.0,0.448001693
24,18-29,60967.5,"(60354.0, 180386.0]",College,Mexico,Some college,Other,Mountain,Male,,2014,3158.0,1.0,0.896003386
32,30-39,49882.5,"(36306.0, 60354.0]",No degree,Africa,HS or less,Black,Mountain,Male,Not comfortable at all,2014,3158.0,1.0,1.380590733
29,18-29,10161.25,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,White,Mountain,Male,Very,2014,3158.0,1.0,0.896003386
28,18-29,,,No degree,Mexico,HS or less,White,Pacific,Male,,2014,3158.0,2.0,1.380590733
22,18-29,4064.5,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,White,Pacific,Male,,2014,3158.0,2.0,0.448001693
43,40-49,49882.5,"(36306.0, 60354.0]",No degree,Mexico,HS or less,Other,Pacific,Female,,2014,3158.0,2.0,1.792006771
30,30-39,5542.5,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,Pacific,Female,Extremely,2014,3158.0,2.0,0.896003386
43,40-49,60967.5,"(60354.0, 180386.0]",HS or assoc,Mexico,HS or less,White,Pacific,Male,,2014,3158.0,2.0,0.896003386
39,30-39,15703.75,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,White,Pacific,Male,,2014,3158.0,2.0,0.690295366
56,50-59,49882.5,"(36306.0, 60354.0]",No degree,Mexico,HS or less,White,Pacific,Male,Very,2014,3158.0,2.0,0.896003386
86,70+,17551.25,"(335.999, 18455.0]",No degree,Mexico,HS or less,Other,Pacific,Female,,2014,3158.0,2.0,2.070886099
29,18-29,12008.75,"(335.999, 18455.0]",No degree,Mexico,HS or less,Other,Pacific,Male,A little,2014,3158.0,2.0,0.896003386
59,50-59,49882.5,"(36306.0, 60354.0]",HS or assoc,Mexico,HS or less,White,Pacific,Male,,2014,3158.0,2.0,1.380590733
27,18-29,103460.0,"(60354.0, 180386.0]",HS or assoc,Mexico,Some college,White,Pacific,Male,Not comfortable at all,2014,3158.0,2.0,1.380590733
42,40-49,15703.75,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,Pacific,Female,Somewhat,2014,3158.0,2.0,0.690295366
37,30-39,33255.0,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,Other,Pacific,Male,A little,2014,3158.0,2.0,0.896003386
36,30-39,,,HS or assoc,Mexico,HS or less,White,Pacific,Female,,2014,3158.0,2.0,1.344005078
26,18-29,5542.5,"(335.999, 18455.0]",College,Mexico,Some college,Other,Pacific,Male,,2014,3158.0,2.0,0.448001693
66,60-69,6651.0,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,Pacific,Female,,2014,3158.0,2.0,0.448001693
67,60-69,8313.75,"(335.999, 18455.0]",HS or assoc,Africa,Some college,Black,Pacific,Male,,2014,3158.0,2.0,0.896003386
30,30-39,60967.5,"(60354.0, 180386.0]",College,Mexico,Some college,White,Pacific,Female,,2014,3159.0,1.0,0.896003386
41,40-49,33255.0,"(18455.0, 36306.0]",No degree,Mexico,HS or less,White,Pacific,Female,,2014,3159.0,1.0,1.792006771
27,18-29,20322.5,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,White,Pacific,Male,,2014,3159.0,1.0,0.896003386
55,50-59,369.5,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,Pacific,Female,,2014,3159.0,1.0,0.690295366
32,30-39,27712.5,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,Other,Pacific,Male,Somewhat,2014,3160.0,1.0,0.448001693
38,30-39,369.5,"(335.999, 18455.0]",No degree,Mexico,HS or less,Other,Pacific,Male,,2014,3160.0,1.0,0.448001693
32,30-39,27712.5,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,Other,Pacific,Male,Not comfortable at all,2014,3160.0,1.0,0.896003386
26,18-29,24017.5,"(18455.0, 36306.0]",No degree,Mexico,HS or less,White,Pacific,Female,,2014,3160.0,1.0,0.896003386
34,30-39,13856.25,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,Mountain,Female,,2014,3160.0,2.0,0.896003386
30,30-39,20322.5,"(18455.0, 36306.0]",HS or assoc,Africa,Some college,Black,Mountain,Male,Somewhat,2014,3160.0,2.0,0.448001693
42,40-49,88680.0,"(60354.0, 180386.0]",College,Mexico,Some college,White,Mountain,Female,Very,2014,3160.0,2.0,0.896003386
21,18-29,10161.25,"(335.999, 18455.0]",No degree,Africa,HS or less,Black,Mountain,Male,,2014,3160.0,2.0,0.896003386
58,50-59,49882.5,"(36306.0, 60354.0]",No degree,Mexico,HS or less,White,West South Central,Male,Not comfortable at all,2014,3161.0,1.0,1.380590733
47,40-49,49882.5,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,West South Central,Female,,2014,3161.0,2.0,0.896003386
39,30-39,27712.5,"(18455.0, 36306.0]",College,Mexico,Some college,Other,West South Central,Female,Very,2014,3161.0,2.0,0.448001693
33,30-39,40645.0,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,West North Central,Male,Very,2014,3162.0,2.0,0.448001693
28,18-29,33255.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,West North Central,Male,,2014,3162.0,2.0,0.690295366
45,40-49,60967.5,"(60354.0, 180386.0]",College,Africa,Some college,Black,West North Central,Female,Extremely,2014,3162.0,2.0,1.380590733
34,30-39,40645.0,"(36306.0, 60354.0]",HS or assoc,Mexico,HS or less,White,West North Central,Female,,2014,3162.0,2.0,0.896003386
44,40-49,49882.5,"(36306.0, 60354.0]",HS or assoc,Africa,Some college,Black,West North Central,Male,Very,2014,3162.0,2.0,0.690295366
39,30-39,2586.5,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,East South Atlantic,Female,,2014,3165.0,1.0,0.896003386
31,30-39,8313.75,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,East South Atlantic,Female,,2014,3165.0,1.0,0.448001693
56,50-59,8313.75,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,East South Atlantic,Female,,2014,3165.0,1.0,0.896003386
62,60-69,40645.0,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,East South Atlantic,Female,Extremely,2014,3165.0,1.0,0.896003386
37,30-39,20322.5,"(18455.0, 36306.0]",No degree,Africa,HS or less,Black,East South Atlantic,Female,Very,2014,3165.0,1.0,0.896003386
40,40-49,,,HS or assoc,Africa,Some college,Black,East South Atlantic,Female,,2014,3165.0,1.0,0.896003386
20,18-29,24017.5,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,East South Atlantic,Male,Very,2014,3165.0,1.0,1.380590733
34,30-39,12008.75,"(335.999, 18455.0]",No degree,Mexico,HS or less,Other,East South Atlantic,Male,,2014,3165.0,1.0,0.448001693
35,30-39,5542.5,"(335.999, 18455.0]",No degree,Mexico,HS or less,Other,East South Atlantic,Female,A little,2014,3165.0,1.0,0.448001693
64,60-69,6651.0,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Male,,2014,3165.0,2.0,0.448001693
37,30-39,40645.0,"(36306.0, 60354.0]",College,Africa,Some college,Black,South Atlantic,Female,,2014,3165.0,2.0,0.896003386
28,18-29,17551.25,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Female,,2014,3165.0,2.0,0.896003386
45,40-49,10161.25,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,South Atlantic,Male,,2014,3165.0,2.0,0.448001693
29,18-29,4064.5,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Male,,2014,3165.0,2.0,0.896003386
26,18-29,20322.5,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Female,,2014,3165.0,2.0,0.448001693
23,18-29,23595.0,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,Other,Middle Atlantic,Female,,2016,3201.0,1.0,0.956993511
45,40-49,49005.0,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,Middle Atlantic,Male,,2016,3201.0,1.0,0.956993511
31,30-39,27225.0,"(18455.0, 36306.0]",College,Africa,Some college,Black,New England,Male,,2016,3201.0,2.0,0.478496756
43,40-49,19965.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,New England,Male,,2016,3201.0,2.0,0.782181681
22,18-29,,,HS or assoc,Africa,HS or less,Black,Middle Atlantic,Male,,2016,3202.0,1.0,1.435490267
35,30-39,363.0,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,Middle Atlantic,Male,,2016,3203.0,2.0,0.956993511
39,30-39,363.0,"(335.999, 18455.0]",No degree,Africa,HS or less,Black,Middle Atlantic,Female,,2016,3203.0,2.0,0.478496756
60,60-69,,,No degree,Africa,HS or less,Black,Middle Atlantic,Female,,2016,3204.0,1.0,2.346545044
80,70+,39930.0,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,Middle Atlantic,Male,,2016,3204.0,1.0,0.782181681
70,70+,17242.5,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,Middle Atlantic,Male,,2016,3204.0,1.0,0.478496756
37,30-39,49005.0,"(36306.0, 60354.0]",College,Africa,Some college,Black,Middle Atlantic,Female,,2016,3204.0,2.0,0.782181681
41,40-49,,,HS or assoc,Africa,HS or less,Black,Middle Atlantic,Male,,2016,3204.0,2.0,1.564363363
25,18-29,4719.0,"(335.999, 18455.0]",College,Africa,Some college,Black,Middle Atlantic,Male,,2016,3205.0,2.0,0.956993511
68,60-69,49005.0,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,Middle Atlantic,Male,,2016,3206.0,2.0,0.782181681
60,60-69,9982.5,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,Middle Atlantic,Female,,2016,3207.0,1.0,0.478496756
61,60-69,13612.5,"(335.999, 18455.0]",College,Mexico,Some college,Other,Pacific,Female,,2016,3208.0,1.0,0.478496756
46,40-49,32670.0,"(18455.0, 36306.0]",HS or assoc,Mexico,Some college,White,Pacific,Female,,2016,3208.0,1.0,0.956993511
25,18-29,87120.0,"(60354.0, 180386.0]",HS or assoc,Mexico,HS or less,White,Pacific,Female,,2016,3208.0,2.0,2.392483779
65,60-69,,,,Mexico,,White,Pacific,Female,,2016,3208.0,2.0,1.435490267
53,50-59,,,HS or assoc,Mexico,HS or less,White,Pacific,Female,,2016,3208.0,2.0,1.435490267
41,40-49,5445.0,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,White,Pacific,Female,,2016,3208.0,2.0,0.478496756
75,70+,,,HS or assoc,Africa,HS or less,Black,Pacific,Male,,2016,3208.0,2.0,0.956993511
51,50-59,49005.0,"(36306.0, 60354.0]",HS or assoc,Mexico,HS or less,Other,Pacific,Female,,2016,3209.0,1.0,0.478496756
67,60-69,32670.0,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,White,Pacific,Male,,2016,3209.0,1.0,0.478496756
38,30-39,8167.5,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,Pacific,Female,,2016,3209.0,1.0,0.478496756
66,60-69,11797.5,"(335.999, 18455.0]",HS or assoc,Africa,Some college,Black,Pacific,Male,,2016,3209.0,1.0,0.478496756
32,30-39,6534.0,"(335.999, 18455.0]",No degree,Africa,HS or less,Black,Pacific,Male,,2016,3209.0,1.0,0.956993511
46,40-49,8167.5,"(335.999, 18455.0]",College,Africa,Some college,Black,Pacific,Male,,2016,3209.0,1.0,0.478496756
34,30-39,59895.0,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,Pacific,Male,,2016,3209.0,1.0,0.956993511
29,18-29,363.0,"(335.999, 18455.0]",No degree,Mexico,HS or less,Other,Pacific,Female,,2016,3209.0,2.0,0.956993511
51,50-59,11797.5,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,Pacific,Female,,2016,3209.0,2.0,0.956993511
39,30-39,13612.5,"(335.999, 18455.0]",No degree,Mexico,HS or less,Other,Pacific,Female,,2016,3209.0,2.0,0.782181681
40,40-49,49005.0,"(36306.0, 60354.0]",No degree,Mexico,HS or less,Other,Pacific,Female,,2016,3209.0,2.0,1.564363363
38,30-39,39930.0,"(36306.0, 60354.0]",HS or assoc,Mexico,Some college,White,Pacific,Male,,2016,3209.0,2.0,1.564363363
22,18-29,59895.0,"(36306.0, 60354.0]",HS or assoc,Mexico,Some college,White,Pacific,Male,,2016,3210.0,1.0,1.564363363
55,50-59,72600.0,"(60354.0, 180386.0]",HS or assoc,Mexico,HS or less,White,Pacific,Male,,2016,3210.0,1.0,0.782181681
29,18-29,87120.0,"(60354.0, 180386.0]",College,Africa,Some college,Black,Pacific,Male,,2016,3210.0,1.0,1.435490267
35,30-39,15427.5,"(335.999, 18455.0]",HS or assoc,Africa,Some college,Black,Pacific,Male,,2016,3210.0,2.0,0.478496756
45,40-49,32670.0,"(18455.0, 36306.0]",No degree,Mexico,HS or less,White,Pacific,Female,,2016,3210.0,2.0,1.435490267
47,40-49,59895.0,"(36306.0, 60354.0]",HS or assoc,Mexico,HS or less,White,Pacific,Male,,2016,3210.0,2.0,0.478496756
41,40-49,163843.847,"(60354.0, 180386.0]",College,Mexico,Some college,White,Pacific,Male,,2016,3210.0,2.0,1.564363363
50,50-59,49005.0,"(36306.0, 60354.0]",No degree,Mexico,HS or less,Other,Pacific,Male,,2016,3211.0,1.0,3.827974046
21,18-29,32670.0,"(18455.0, 36306.0]",HS or assoc,Mexico,Some college,White,Pacific,Male,,2016,3211.0,1.0,1.435490267
31,30-39,49005.0,"(36306.0, 60354.0]",College,Mexico,Some college,White,Pacific,Male,,2016,3211.0,1.0,1.435490267
33,30-39,39930.0,"(36306.0, 60354.0]",College,Mexico,Some college,White,Pacific,Female,,2016,3211.0,1.0,0.956993511
48,40-49,101640.0,"(60354.0, 180386.0]",College,Mexico,Some college,White,Pacific,Female,,2016,3211.0,1.0,0.478496756
36,30-39,72600.0,"(60354.0, 180386.0]",HS or assoc,Mexico,HS or less,Other,Pacific,Male,,2016,3211.0,2.0,0.956993511
37,30-39,39930.0,"(36306.0, 60354.0]",HS or assoc,Mexico,HS or less,Other,Pacific,Male,,2016,3211.0,2.0,1.564363363
32,30-39,49005.0,"(36306.0, 60354.0]",HS or assoc,Mexico,HS or less,White,Pacific,Male,,2016,3211.0,2.0,3.128726726
49,40-49,,,HS or assoc,Mexico,HS or less,Other,Pacific,Female,,2016,3212.0,1.0,1.435490267
36,30-39,59895.0,"(36306.0, 60354.0]",College,Africa,Some college,Black,Pacific,Male,,2016,3212.0,1.0,0.478496756
30,30-39,39930.0,"(36306.0, 60354.0]",College,Mexico,Some college,White,Pacific,Female,,2016,3212.0,1.0,0.956993511
41,40-49,,,HS or assoc,Mexico,HS or less,Other,Pacific,Male,,2016,3212.0,1.0,0.478496756
20,18-29,363.0,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,White,Pacific,Male,,2016,3212.0,1.0,0.956993511
42,40-49,19965.0,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,White,Pacific,Male,,2016,3212.0,1.0,0.956993511
26,18-29,17242.5,"(335.999, 18455.0]",HS or assoc,Mexico,Some college,Other,Pacific,Female,,2016,3212.0,1.0,1.435490267
61,60-69,19965.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,Pacific,Female,,2016,3212.0,2.0,0.782181681
44,40-49,72600.0,"(60354.0, 180386.0]",No degree,Mexico,HS or less,White,Pacific,Male,,2016,3212.0,2.0,1.435490267
36,30-39,49005.0,"(36306.0, 60354.0]",College,Mexico,Some college,White,Pacific,Female,,2016,3212.0,2.0,0.956993511
31,30-39,59895.0,"(36306.0, 60354.0]",No degree,Mexico,HS or less,White,Pacific,Male,,2016,3212.0,2.0,0.956993511
54,50-59,23595.0,"(18455.0, 36306.0]",No degree,Mexico,HS or less,White,Pacific,Female,,2016,3212.0,2.0,0.956993511
47,40-49,,,HS or assoc,Mexico,HS or less,White,Pacific,Female,,2016,3212.0,2.0,1.435490267
,,87120.0,"(60354.0, 180386.0]",HS or assoc,Mexico,HS or less,White,East North Central,Female,,2016,3213.0,1.0,1.564363363
47,40-49,11797.5,"(335.999, 18455.0]",HS or assoc,Africa,Some college,Black,East North Central,Male,,2016,3213.0,1.0,0.478496756
41,40-49,19965.0,"(18455.0, 36306.0]",No degree,Mexico,HS or less,White,East North Central,Male,,2016,3213.0,2.0,0.956993511
40,40-49,17242.5,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,East North Central,Male,,2016,3213.0,2.0,1.435490267
40,40-49,72600.0,"(60354.0, 180386.0]",HS or assoc,Africa,HS or less,Black,East North Central,Male,,2016,3214.0,1.0,0.956993511
