year,age,educ,degree,sex,race,partyid,othlang,letin1a,coninc,vstrat,vpsu,wtssnrps,prez,age_c,decrease_imm
2010,30,12,1,1,2,1,2,3,5218.85,2288,1,0.398573587,1,30,0
2010,28,18,3,2,2,0,2,,36130.5,2288,1,0.350752028,1,18,
2010,80,14,1,2,3,0,1,1,13047.125,2288,1,0.624750411,1,80,0
2010,27,18,4,2,2,0,2,,54195.75,2288,2,0.350752028,1,18,
2010,38,8,0,2,1,2,2,3,54195.75,2288,2,1.338989157,1,30,0
2010,35,13,1,2,3,5,2,1,44159.5,2288,2,2.548890171,1,30,0
2010,32,4,0,1,3,,2,2,4415.95,2289,1,0.813029612,1,30,0
2010,67,20,4,2,1,0,2,2,54195.75,2289,1,0.577173326,1,60,0
2010,69,12,1,2,1,5,2,,17061.625,2289,2,0.996006931,1,60,
2010,55,16,3,1,1,5,2,5,,2289,2,0.42801637,1,50,1
2010,40,12,1,2,1,5,2,5,22079.75,2289,2,1.720829325,1,40,1
2010,81,16,4,1,1,0,1,2,80290,2290,1,0.47096008,1,80,0
2010,56,14,2,2,1,6,1,5,66239.25,2290,1,3.429693522,1,50,1
2010,19,13,1,1,1,1,2,3,44159.5,2290,1,1.465168001,1,18,0
2010,25,16,4,2,1,3,2,,9032.625,2290,1,0.422978906,1,18,
2010,27,16,3,1,1,4,2,3,36130.5,2290,1,0.483114992,1,18,0
2010,18,12,0,1,2,3,2,2,30108.75,2290,2,1.536117641,1,18,0
2010,35,20,4,2,2,1,2,3,80290,2290,2,1.674511982,1,30,0
2010,51,12,1,1,1,4,2,5,44159.5,2290,2,0.49169412,1,50,1
2010,19,10,0,2,1,3,2,4,,2290,2,0.587364539,1,18,1
2010,50,13,1,1,1,3,2,5,,2291,1,0.662758558,1,50,1
2010,53,16,3,2,1,1,2,3,96348,2291,1,1.47554493,1,50,0
2010,53,13,1,2,1,4,2,4,5218.85,2291,2,0.58026121,1,50,1
2010,67,13,1,1,1,1,2,2,11039.875,2291,2,0.729254406,1,60,0
2010,40,12,1,2,2,0,2,3,17061.625,2292,1,1.02077202,1,40,0
2010,59,16,3,1,1,0,1,4,54195.75,2292,1,1.320929007,1,50,1
2010,54,14,2,2,1,0,2,5,9032.625,2292,1,1.322553324,1,50,1
2010,55,12,1,1,2,1,2,1,54195.75,2292,2,0.957573064,1,50,0
2010,29,10,1,1,3,2,1,,17061.625,2292,2,2.212090338,1,18,
2010,66,14,2,1,2,0,2,3,7226.1,2292,2,0.604728647,1,60,0
2010,77,12,1,1,3,7,2,,,2293,1,1.499071517,1,70,
2010,43,12,1,1,2,4,2,2,17061.625,2293,1,2.331796027,1,40,0
2010,45,12,1,2,1,3,1,,13047.125,2293,1,1.005591212,1,40,
2010,69,4,0,1,2,2,1,5,6021.75,2293,1,4.612018177,1,60,1
2010,54,9,0,1,1,6,1,,26094.25,2293,2,0.722316368,1,50,
2010,46,14,1,2,1,1,1,1,36130.5,2293,2,1.431147618,1,40,0
2010,40,11,1,1,1,1,1,,17061.625,2294,1,0.873823951,1,40,
2010,72,5,0,1,1,0,2,3,,2294,1,1.388050545,1,70,0
2010,60,12,1,2,3,3,2,2,17061.625,2294,1,3.70131249,1,60,0
2010,81,12,1,1,1,0,1,,30108.75,2294,2,1.912845284,1,80,
2010,30,15,1,2,1,1,1,3,54195.75,2294,2,2.039234851,1,30,0
2010,41,17,3,2,1,0,1,1,36130.5,2294,2,1.598043613,1,40,0
2010,38,15,1,2,1,3,1,3,66239.25,2294,2,0.705067048,1,30,0
2010,70,12,1,2,1,1,1,5,44159.5,2295,1,2.838652087,1,70,1
2010,54,12,1,1,1,5,2,4,66239.25,2295,1,0.748050158,1,50,1
2010,37,15,1,2,1,3,2,,44159.5,2295,1,0.367447957,1,30,
2010,65,19,4,1,1,1,1,4,15054.375,2295,1,0.41122992,1,60,1
2010,20,12,1,2,1,1,1,4,13047.125,2295,1,0.475667175,1,18,1
2010,43,13,0,2,2,3,2,,54195.75,2295,2,0.744243994,1,40,
2010,48,12,1,2,2,0,2,3,30108.75,2295,2,0.601141001,1,40,0
2010,59,12,1,1,2,1,2,2,22079.75,2295,2,0.356022219,1,50,0
2010,43,14,1,1,2,5,1,4,54195.75,2296,1,0.995083589,1,40,1
2010,81,12,1,2,1,0,1,,4415.95,2296,1,0.413606671,1,80,
2010,67,17,3,1,1,6,2,5,152908.1861,2296,2,0.68416203,1,60,1
2010,56,13,1,2,1,2,2,,36130.5,2296,2,0.375892636,1,50,
2010,65,14,2,2,1,4,1,5,54195.75,2296,2,1.00227857,1,60,1
2010,21,10,1,2,2,1,2,3,11039.875,2296,2,0.351832078,1,18,0
2010,59,14,2,2,1,5,2,3,80290,2297,1,1.492616795,1,50,0
2010,54,12,1,2,2,0,2,,401.45,2297,1,0.311706098,1,50,
2010,62,14,1,2,2,0,2,5,26094.25,2297,1,0.311706098,1,60,1
2010,49,11,1,2,3,1,1,,5218.85,2297,1,0.393747688,1,40,
2010,47,11,1,1,2,0,2,3,9032.625,2297,1,2.572505773,1,40,0
2010,50,12,1,1,2,2,2,,,2297,1,1.703349687,1,50,
2010,51,13,1,2,1,1,2,5,2810.15,2297,1,0.375892636,1,50,1
2010,54,10,1,1,1,3,1,5,4415.95,2297,2,1.766064637,1,50,1
2010,89,10,0,2,1,0,2,2,9032.625,2297,2,0.362647584,1,80,0
2010,21,15,1,1,1,3,1,,4415.95,2297,2,2.744749014,1,18,
2010,45,12,1,1,1,3,1,3,13047.125,2297,2,0.45539616,1,40,0
2010,62,16,3,1,2,3,2,3,80290,2297,2,0.563481651,1,60,0
2010,21,15,2,2,2,2,1,,,2297,2,0.703664156,1,18,
2010,70,12,1,2,2,0,2,3,54195.75,2297,2,2.365598036,1,70,0
2010,28,16,3,1,1,4,1,3,,2298,1,1.434688469,1,18,0
2010,44,16,3,2,1,2,2,2,26094.25,2298,1,0.778519456,1,40,0
2010,33,9,0,1,1,1,2,,26094.25,2298,2,1.103960601,1,30,
2010,25,11,0,2,1,4,1,5,9032.625,2298,2,0.662338306,1,18,1
2010,26,12,1,1,1,1,2,3,26094.25,2299,1,1.638367173,1,18,0
2010,28,13,1,2,1,3,2,4,54195.75,2299,1,0.607725922,1,18,1
2010,29,9,1,1,3,3,1,1,7226.1,2299,1,3.601646227,1,18,0
2010,62,13,1,1,1,0,2,3,9032.625,2299,2,1.510048225,1,60,0
2010,86,16,3,1,1,3,2,,26094.25,2299,2,0.58903149,1,80,
2010,43,10,0,2,1,0,2,4,36130.5,2300,1,1.370017242,1,40,1
2010,34,11,1,2,2,0,2,,9032.625,2300,1,1.658623091,1,30,
2010,45,14,1,1,1,1,2,4,66239.25,2300,1,2.202179096,1,40,1
2010,22,15,1,1,1,5,1,3,66239.25,2300,2,2.384025437,1,18,0
2010,37,13,1,1,1,5,1,3,22079.75,2300,2,1.008571216,1,30,0
2010,29,16,3,2,1,6,2,,15054.375,2300,2,1.097773414,1,18,
2010,37,12,1,2,1,5,1,3,19068.875,2300,2,2.131167997,1,30,0
2010,37,12,1,2,2,0,2,,19068.875,2301,1,0.553910669,1,30,
2010,69,16,3,2,1,0,2,5,96348,2301,1,3.17049083,1,60,1
2010,56,12,1,1,1,4,2,,80290,2301,1,0.903351761,1,50,
2010,37,13,1,2,2,6,2,2,36130.5,2301,2,0.436446612,1,30,0
2010,35,6,0,2,1,2,1,,26094.25,2301,2,0.861260664,1,30,
2010,26,15,1,2,1,5,2,4,9032.625,2302,1,0.607725922,1,18,1
2010,38,12,1,2,1,1,2,3,7226.1,2302,1,0.956944953,1,30,0
2010,52,12,1,2,2,3,2,5,44159.5,2302,2,0.446477015,1,50,1
2010,54,11,0,1,1,7,1,,26094.25,2302,2,0.539196028,1,50,
2010,23,13,1,1,2,0,2,4,17061.625,2302,2,2.139261235,1,18,1
2010,21,12,1,2,1,2,2,5,17061.625,2302,2,0.558564882,1,18,1
2010,50,13,1,2,3,4,1,2,44159.5,2302,2,0.531713985,1,50,0
2010,48,12,1,2,2,1,1,,54195.75,2303,1,1.24005925,1,40,
2010,56,12,1,2,2,0,2,4,19068.875,2303,1,0.438016105,1,50,1
2010,59,12,1,1,2,1,2,,44159.5,2303,1,0.994011831,1,50,
2010,74,16,3,2,1,0,2,,80290,2303,2,1.933692353,1,70,
2010,27,13,1,2,3,0,1,1,66239.25,2303,2,3.715195795,1,18,0
2010,33,16,3,1,1,4,2,,80290,2303,2,0.986706281,1,30,
2010,60,18,4,2,1,2,1,2,80290,2303,2,1.497528274,1,60,0
2010,51,15,3,1,1,1,2,3,96348,2303,2,2.37482146,1,50,0
2010,52,9,0,2,2,0,2,5,,2304,1,0.895533158,1,50,1
2010,41,16,1,1,2,2,2,3,,2304,1,0.530659113,1,40,0
2010,32,9,1,2,1,3,2,4,,2304,2,2.874618925,1,30,1
2010,57,16,3,1,2,0,1,,30108.75,2304,2,0.435499087,1,50,
2010,59,0,0,1,1,2,2,,36130.5,2304,2,1.44880935,1,50,
2010,77,15,1,2,2,0,2,2,80290,2305,1,1.478175083,1,70,0
2010,81,8,0,2,1,0,2,,,2305,1,3.258293278,1,80,
2010,33,8,0,2,1,1,1,4,19068.875,2305,1,1.631305866,1,30,1
2010,43,16,3,2,3,1,2,,152908.1861,2305,2,0.908449869,1,40,
2010,65,14,1,2,1,4,2,4,22079.75,2305,2,1.252604151,1,60,1
2010,44,18,3,2,1,1,2,3,152908.1861,2305,2,0.867830804,1,40,0
2010,61,18,4,2,1,6,2,,66239.25,2305,2,2.671024683,1,60,
2010,33,16,3,1,2,7,2,3,26094.25,2305,2,3.045324375,1,30,0
2010,46,17,4,1,1,4,1,3,112406,2306,1,1.70641447,1,40,0
2010,27,16,4,2,3,2,1,3,112406,2306,1,1.220697335,1,18,0
2010,42,16,4,2,3,1,2,,152908.1861,2306,1,1.855113006,1,40,
2010,46,16,3,2,1,5,1,,112406,2306,2,0.62606115,1,40,
2010,61,13,1,1,1,2,2,4,80290,2306,2,0.813984903,1,60,1
2010,71,12,1,2,1,0,1,,66239.25,2306,2,3.653807204,1,70,
2010,40,15,1,1,1,2,2,5,54195.75,2307,1,0.644326388,1,40,1
2010,47,18,4,2,1,2,2,3,96348,2307,1,0.831536245,1,40,0
2010,66,16,3,2,1,1,2,3,54195.75,2307,1,1.09348525,1,60,0
2010,46,12,1,1,1,6,2,,152908.1861,2307,1,2.446889665,1,40,
2010,35,12,1,1,3,4,1,5,,2307,2,0.620735375,1,30,1
2010,53,12,1,1,2,0,2,,44159.5,2307,2,4.557605434,1,50,
2010,31,17,4,1,3,1,1,3,54195.75,2307,2,3.846885364,1,30,0
2010,23,12,1,2,1,5,2,,36130.5,2307,2,4.24622553,1,18,
2010,67,8,0,1,3,3,2,3,17061.625,2307,2,2.193076208,1,60,0
2010,30,12,1,2,3,3,2,,26094.25,2307,2,3.193336552,1,30,
2010,62,20,4,1,3,2,1,,96348,2308,1,1.165173984,1,60,
2010,62,17,3,2,1,3,2,3,44159.5,2308,1,0.891014739,1,60,0
2010,45,12,1,1,2,0,2,5,152908.1861,2308,2,1.026757703,1,40,1
2010,20,13,1,2,1,3,1,4,,2308,2,1.460459385,1,18,1
2010,31,9,0,2,3,1,2,1,15054.375,2308,2,1.4992338,1,30,0
2010,60,13,1,1,1,5,1,3,30108.75,2309,1,0.964127715,1,60,0
2010,35,14,1,2,1,2,1,5,54195.75,2309,1,1.32702372,1,30,1
2010,20,13,1,2,1,4,2,,96348,2309,1,5.711882445,1,18,
2010,33,12,1,2,1,0,1,3,36130.5,2309,1,0.861607188,1,30,0
2010,33,9,0,1,1,3,1,1,17061.625,2309,1,0.69261354,1,30,0
2010,19,12,1,1,3,3,1,,,2309,2,3.59128598,1,18,
2010,39,16,2,1,1,1,2,5,152908.1861,2309,2,0.972056675,1,30,1
2010,21,14,1,2,2,1,1,2,7226.1,2310,1,0.526931097,1,18,0
2010,23,11,0,2,2,0,2,,2810.15,2310,1,1.713617059,1,18,
2010,23,12,1,2,2,2,2,,,2310,1,1.58079329,1,18,
2010,63,12,1,2,2,1,2,,13047.125,2310,1,0.466835306,1,60,
2010,31,13,1,2,3,3,1,4,44159.5,2310,1,0.847414833,1,30,1
2010,86,12,1,2,1,0,2,3,17061.625,2310,1,0.619449534,1,80,0
2010,25,12,1,1,1,2,1,,80290,2310,1,3.156390113,1,18,
2010,61,16,3,1,1,6,2,,54195.75,2310,2,1.082809267,1,60,
2010,63,20,3,2,1,6,1,4,152908.1861,2310,2,0.861434066,1,60,1
2010,39,16,3,1,1,5,1,3,152908.1861,2311,1,1.01060357,1,30,0
2010,61,12,1,1,3,0,1,3,,2311,1,1.478006888,1,60,0
2010,47,20,4,2,1,0,2,,152908.1861,2311,2,0.858078828,1,40,
2010,50,12,1,2,2,0,2,3,80290,2311,2,0.629540902,1,50,0
2010,37,16,3,2,1,0,2,2,152908.1861,2311,2,0.687657638,1,30,0
2010,50,14,2,2,3,0,1,3,54195.75,2311,2,2.169567121,1,50,0
2010,50,18,4,1,1,5,1,,44159.5,2312,1,0.637898873,1,50,
2010,25,11,0,2,3,7,1,3,26094.25,2312,1,3.732770656,1,18,0
2010,40,12,0,1,3,3,1,1,11039.875,2312,1,2.504770153,1,40,0
2010,56,9,0,2,1,3,2,4,9032.625,2312,1,0.421204257,1,50,1
2010,49,14,1,1,1,2,2,1,112406,2312,2,1.374447435,1,40,0
2010,68,16,3,1,1,6,2,5,66239.25,2312,2,0.776472982,1,60,1
2010,53,14,2,1,1,3,2,3,112406,2312,2,0.735979744,1,50,0
2010,59,12,1,2,1,3,2,4,152908.1861,2313,1,0.480391704,1,50,1
2010,66,15,1,2,1,3,2,3,19068.875,2313,1,1.071916239,1,60,0
2010,59,13,1,1,1,2,2,4,152908.1861,2313,1,6.037911362,1,50,1
2010,49,19,4,2,1,3,1,,,2313,2,0.806476869,1,40,
2010,70,17,3,1,1,3,2,4,54195.75,2313,2,0.782183513,1,70,1
2010,53,16,3,2,1,0,2,3,152908.1861,2314,1,0.768862351,1,50,0
2010,31,12,1,2,1,1,2,5,36130.5,2314,1,1.406023214,1,30,1
2010,36,13,1,2,3,0,1,,36130.5,2314,1,0.999181317,1,30,
2010,84,16,4,1,1,4,2,,36130.5,2314,1,0.525552839,1,80,
2010,62,16,3,2,1,2,1,4,66239.25,2314,2,0.768862351,1,60,1
2010,71,10,0,1,1,5,2,3,66239.25,2314,2,1.02404928,1,70,0
2010,41,12,1,2,1,2,2,4,36130.5,2314,2,0.815134181,1,40,1
2010,56,13,1,2,1,3,2,,19068.875,2314,2,0.480391704,1,50,
2010,44,18,4,1,1,6,2,,112406,2315,1,0.999667853,1,40,
2010,89,12,1,2,1,1,2,5,22079.75,2315,1,0.528590333,1,80,1
2010,26,15,1,2,1,6,2,4,54195.75,2315,2,2.421254197,1,18,1
2010,39,16,3,1,1,4,2,3,96348,2315,2,1.837461036,1,30,0
2010,41,17,4,2,1,4,2,4,152908.1861,2315,2,1.435024355,1,40,1
2010,25,11,1,1,2,2,2,5,22079.75,2316,1,0.689585068,1,18,1
2010,64,14,2,1,2,0,2,,4415.95,2316,1,0.905679368,1,60,
2010,55,16,3,2,2,2,2,4,80290,2316,1,0.525697103,1,50,1
2010,21,12,1,2,2,0,2,5,19068.875,2316,1,1.242144732,1,18,1
2010,21,14,1,1,2,1,2,,9032.625,2316,1,1.907192158,1,18,
2010,41,13,1,2,1,6,2,,22079.75,2316,2,0.680367052,1,40,
2010,51,18,4,2,1,6,2,4,80290,2316,2,0.987483138,1,50,1
2010,44,16,3,1,1,6,2,3,152908.1861,2316,2,1.041910364,1,40,0
2010,35,12,1,1,1,5,2,,44159.5,2316,2,0.51450803,1,30,
2010,47,15,2,2,2,1,2,3,13047.125,2317,1,0.688852328,1,40,0
2010,41,13,1,2,2,1,2,3,17061.625,2317,1,0.5513336,1,40,0
2010,65,18,4,1,1,5,1,4,152908.1861,2317,2,0.947812849,1,60,1
2010,34,20,4,1,1,4,1,,44159.5,2317,2,1.111859224,1,30,
2010,26,12,1,2,1,3,2,4,13047.125,2317,2,1.866365752,1,18,1
2010,41,18,4,2,2,3,1,3,152908.1861,2317,2,0.401805711,1,40,0
2010,39,18,3,2,2,0,2,,44159.5,2317,2,0.227579583,1,30,
2010,66,16,3,2,1,4,1,2,,2318,1,0.597607578,1,60,0
2010,32,16,3,2,1,6,2,3,96348,2318,1,0.216432903,1,30,0
2010,56,12,1,2,1,5,2,5,,2318,1,2.655548586,1,50,1
2010,43,16,3,2,3,3,1,,,2318,1,0.516252885,1,40,
2010,48,18,3,1,1,6,2,3,152908.1861,2318,1,0.883578456,1,40,0
2010,29,6,0,2,1,0,2,3,,2318,2,0.396749766,1,18,0
2010,,14,2,1,2,0,2,3,30108.75,2318,2,0.648024544,1,,0
2010,33,12,1,1,3,1,1,,66239.25,2318,2,0.949878104,1,30,
2010,54,18,4,1,1,7,1,,,2319,1,1.584156295,1,50,
2010,24,14,1,1,1,4,2,4,,2319,1,3.779929391,1,18,1
2010,47,16,3,1,1,2,1,,54195.75,2319,1,0.749862165,1,40,
2010,54,4,0,1,1,1,1,,22079.75,2319,2,1.225179037,1,50,
2010,29,13,1,2,2,0,2,3,17061.625,2319,2,1.35377272,1,18,0
2010,37,16,3,2,1,4,1,3,36130.5,2319,2,0.498986881,1,30,0
2010,43,11,0,1,3,0,1,3,17061.625,2320,1,0.554342655,1,40,0
2010,29,10,0,2,1,3,2,2,,2320,1,2.508832088,1,18,0
2010,56,10,1,1,1,1,1,,17061.625,2320,1,3.034059994,1,50,
2010,33,11,1,1,3,5,1,1,7226.1,2320,1,0.906363189,1,30,0
2010,31,2,0,1,1,3,2,,13047.125,2320,1,0.918765918,1,30,
2010,27,13,1,2,2,0,2,5,36130.5,2320,1,0.517706351,1,18,1
2010,33,11,1,1,3,1,2,4,44159.5,2320,1,0.671207625,1,30,1
2010,31,6,0,2,1,3,2,,9032.625,2320,2,0.714509118,1,30,
2010,81,12,1,2,1,6,2,,,2320,2,0.581458545,1,80,
2010,78,12,1,2,1,6,2,3,,2320,2,0.581458545,1,70,0
2010,58,13,1,1,1,6,2,3,22079.75,2320,2,3.401407524,1,50,0
2010,89,14,1,2,1,4,2,5,,2320,2,0.581458545,1,80,1
2010,88,16,3,1,1,6,2,4,96348,2321,1,1.009648104,1,80,1
2010,18,11,0,1,1,2,1,2,36130.5,2321,1,1.9601593,1,18,0
2010,40,12,1,1,1,2,2,,54195.75,2321,1,0.640207247,1,40,
2010,69,12,1,1,1,4,2,5,44159.5,2321,1,2.108831983,1,60,1
2010,74,12,1,2,1,6,2,,17061.625,2321,2,0.581458545,1,70,
2010,58,20,4,2,1,5,2,3,66239.25,2321,2,1.82660613,1,50,0
2010,79,14,2,2,1,2,2,4,,2321,2,0.809144902,1,70,1
2010,58,13,1,2,1,2,2,3,22079.75,2321,2,0.656284331,1,50,0
2010,62,12,1,2,1,3,2,,36130.5,2322,1,0.889233716,1,60,
2010,64,12,1,1,1,4,2,5,30108.75,2322,1,1.179609215,1,60,1
2010,23,11,0,2,1,1,2,5,5218.85,2322,1,0.357154426,1,18,1
2010,31,12,1,1,1,3,2,,36130.5,2322,1,1.04675172,1,30,
2010,65,14,1,1,1,6,1,,6021.75,2322,2,0.563766192,1,60,
2010,62,16,3,2,1,2,1,,30108.75,2322,2,1.541799876,1,60,
2010,46,12,1,1,1,6,2,5,80290,2322,2,0.793730235,1,40,1
2010,54,13,1,2,1,1,2,,,2322,2,0.889233716,1,50,
2010,63,12,1,2,1,3,1,5,9032.625,2322,2,0.448583718,1,60,1
2010,44,14,2,1,1,4,2,3,152908.1861,2322,2,2.506862875,1,40,0
2010,36,12,1,1,3,1,1,,36130.5,2323,1,0.758126226,1,30,
2010,23,12,1,2,1,3,1,3,,2323,1,0.465371205,1,18,0
2010,20,12,1,1,3,3,1,,26094.25,2323,2,1.866850329,1,18,
2010,62,12,1,2,1,5,2,5,66239.25,2323,2,0.956034495,1,60,1
2010,56,12,1,2,1,2,2,,7226.1,2323,2,0.656154268,1,50,
2010,21,14,1,1,1,0,1,2,1605.8,2324,1,1.310983384,1,18,0
2010,25,16,3,2,1,0,1,2,4415.95,2324,1,1.6939704,1,18,0
2010,24,12,1,2,1,3,2,5,26094.25,2324,1,1.047775013,1,18,1
2010,30,17,3,2,1,0,1,,26094.25,2324,1,1.258858735,1,30,
2010,68,13,1,1,1,4,1,5,30108.75,2324,1,1.169412473,1,60,1
2010,25,16,3,2,1,5,2,3,44159.5,2324,2,1.314167084,1,18,0
2010,67,15,1,1,1,1,2,3,36130.5,2324,2,1.069461722,1,60,0
2010,52,16,3,1,1,5,1,,152908.1861,2324,2,1.485182698,1,50,
2010,53,12,1,2,1,7,2,,6021.75,2325,1,1.016892973,1,50,
2010,58,16,3,2,1,3,2,5,66239.25,2325,1,0.941837291,1,50,1
2010,32,16,3,2,1,2,1,4,80290,2325,1,2.24192661,1,30,1
2010,58,16,4,2,1,0,2,3,15054.375,2325,2,0.885198382,1,50,0
2010,43,16,3,1,1,1,2,,112406,2325,2,0.937835311,1,40,
2010,57,8,0,1,1,1,1,4,80290,2326,1,1.774350453,1,50,1
2010,23,15,1,2,2,1,1,2,15054.375,2326,1,0.699147354,1,18,0
2010,31,12,1,1,2,0,2,,54195.75,2326,1,1.742976201,1,30,
2010,46,12,1,1,1,5,2,5,54195.75,2326,1,0.677584531,1,40,1
2010,77,20,4,1,1,0,2,3,54195.75,2326,1,0.611869526,1,70,0
2010,25,11,1,1,1,2,2,5,30108.75,2326,2,2.382045917,1,18,1
2010,49,16,3,1,1,0,2,3,112406,2326,2,3.285119505,1,40,0
2010,44,12,1,1,1,4,2,,19068.875,2326,2,0.677584531,1,40,
2010,39,15,1,1,1,5,2,4,66239.25,2326,2,0.624455883,1,30,1
2010,54,12,1,1,1,4,2,,54195.75,2326,2,0.63880711,1,50,
2010,56,12,1,1,1,4,1,4,112406,2326,2,0.957834091,1,50,1
2010,56,16,3,1,2,0,2,,96348,2327,1,0.432085953,1,50,
2010,34,16,3,1,1,4,2,4,44159.5,2327,1,1.328403184,1,30,1
2010,30,16,1,2,2,0,2,,44159.5,2327,1,0.764960851,1,30,
2010,42,14,2,1,1,1,1,5,80290,2327,1,0.432224698,1,40,1
2010,40,17,3,1,2,0,2,4,36130.5,2327,1,0.312001315,1,40,1
2010,68,12,1,2,1,3,2,4,30108.75,2327,2,0.972402686,1,60,1
2010,68,11,0,2,1,1,2,,,2327,2,1.650543099,1,60,
2010,82,12,1,2,1,4,2,1,9032.625,2327,2,0.713748256,1,80,0
2010,20,14,1,2,2,2,2,3,54195.75,2327,2,0.460376104,1,18,0
2010,52,14,1,2,1,5,2,2,15054.375,2328,1,0.947857612,1,50,0
2010,27,19,4,2,1,1,2,,36130.5,2328,1,0.350541574,1,18,
2010,34,12,1,1,3,2,1,4,36130.5,2328,1,0.393376412,1,30,1
2010,41,17,3,2,1,6,2,,152908.1861,2328,1,1.035636501,1,40,
2010,75,12,1,1,1,1,2,4,22079.75,2328,1,1.001786031,1,70,1
2010,71,12,1,2,1,4,2,4,36130.5,2328,2,0.546279993,1,70,1
2010,45,12,1,1,1,3,2,,17061.625,2328,2,0.832911033,1,40,
2010,48,14,2,2,1,6,2,5,96348,2328,2,2.603403629,1,40,1
2010,31,16,3,2,2,2,2,3,26094.25,2328,2,2.130030906,1,30,0
2010,68,7,0,2,1,1,2,5,54195.75,2329,1,2.37084714,1,60,1
2010,54,16,3,2,1,3,2,4,1605.8,2329,1,0.703204936,1,50,1
2010,60,11,0,2,1,5,2,,,2329,1,0.489795983,1,60,
2010,63,12,1,1,1,6,2,,22079.75,2329,1,0.466225039,1,60,
2010,28,12,1,2,1,3,2,5,13047.125,2329,1,0.389508333,1,18,1
2010,44,8,0,2,1,6,1,1,,2329,2,0.390204503,1,40,0
2010,37,14,2,2,1,6,2,2,7226.1,2329,2,1.483525663,1,30,0
2010,69,12,1,2,1,5,2,5,22079.75,2330,1,0.392561541,1,60,1
2010,54,11,1,2,1,6,2,,,2330,1,0.55862191,1,50,
2010,60,12,1,1,1,5,2,3,30108.75,2330,1,0.641381207,1,60,0
2010,25,12,1,1,1,2,2,,30108.75,2330,1,0.8549346,1,18,
2010,69,11,0,2,1,4,2,5,19068.875,2330,1,0.490828732,1,60,1
2010,53,10,0,2,1,3,2,5,1605.8,2330,2,0.898805185,1,50,1
2010,42,12,1,2,1,1,2,3,13047.125,2330,2,0.688042214,1,40,0
2010,59,18,4,2,1,1,2,,54195.75,2330,2,1.521139984,1,50,
2010,84,11,0,1,1,6,1,,66239.25,2330,2,0.514739108,1,80,
2010,60,16,3,2,1,0,2,3,26094.25,2331,1,0.381899379,1,60,0
2010,26,12,1,2,1,3,1,3,19068.875,2331,1,2.037604436,1,18,0
2010,22,13,1,2,1,3,1,3,,2331,1,0.495192118,1,18,0
2010,55,12,1,2,1,3,2,3,13047.125,2331,1,0.438716116,1,50,0
2010,32,10,0,1,2,2,2,,7226.1,2331,1,0.356144423,1,30,
2010,57,15,2,2,1,2,2,4,30108.75,2331,1,1.455357691,1,50,1
2010,43,16,3,2,1,3,2,5,,2331,2,1.80588457,1,40,1
2010,40,16,3,1,1,5,2,3,80290,2331,2,0.41300248,1,40,0
2010,38,18,3,1,1,2,2,,11039.875,2331,2,0.293036123,1,30,
2010,65,12,1,1,1,6,2,4,,2331,2,1.539289189,1,60,1
2010,54,5,0,2,1,6,2,3,,2331,2,1.095509594,1,50,0
2010,67,11,0,2,1,5,2,5,30108.75,2332,1,0.592459298,1,60,1
2010,62,14,1,2,1,3,2,3,44159.5,2332,1,1.162220423,1,60,0
2010,58,14,1,2,1,1,2,,,2332,1,0.438716116,1,50,
2010,24,12,1,2,1,1,1,5,80290,2332,1,1.116396743,1,18,1
2010,33,12,1,1,1,3,2,,15054.375,2332,2,0.489832293,1,30,
2010,51,16,3,2,1,6,2,5,44159.5,2332,2,0.694362508,1,50,1
2010,72,9,1,2,1,5,2,,,2332,2,1.01475148,1,70,
2010,84,15,1,2,1,3,2,3,,2332,2,1.092115774,1,80,0
2010,37,12,1,2,1,3,2,,30108.75,2332,2,0.779745575,1,30,
2010,66,15,1,1,1,0,2,3,17061.625,2332,2,0.551364894,1,60,0
2010,77,4,0,1,2,3,2,,,2332,2,0.728878526,1,70,
2010,,11,0,2,1,0,2,5,,2332,2,0.69938796,1,,1
2010,55,13,1,2,1,5,2,5,44159.5,2333,1,3.031191051,1,50,1
2010,76,16,3,1,1,1,1,4,54195.75,2333,1,2.769734935,1,70,1
2010,38,16,3,2,1,0,1,4,96348,2333,2,1.058126501,1,30,1
2010,39,9,0,2,1,0,2,4,401.45,2333,2,0.592908656,1,30,1
2010,22,12,1,2,1,2,1,2,401.45,2333,2,2.718468476,1,18,0
2010,25,10,1,1,1,1,2,4,54195.75,2334,1,2.020229487,1,18,1
2010,21,14,1,2,1,4,2,3,2810.15,2334,1,0.600485769,1,18,0
2010,23,14,1,2,2,2,2,4,4415.95,2334,1,0.60262317,1,18,1
2010,55,12,1,2,1,1,1,3,,2334,1,0.643834447,1,50,0
2010,42,12,1,2,1,2,2,2,7226.1,2334,2,1.586224146,1,40,0
2010,24,14,1,2,1,5,1,4,9032.625,2334,2,0.780815907,1,18,1
2010,45,12,1,1,1,6,2,5,66239.25,2334,2,1.088563687,1,40,1
2010,72,12,1,2,1,1,2,4,112406,2334,2,1.059228798,1,70,1
2010,83,6,0,1,1,1,2,,,2335,1,0.280199951,1,80,
2010,88,8,0,1,1,0,1,5,26094.25,2335,1,2.337018339,1,80,1
2010,76,16,3,1,1,4,1,,80290,2335,1,1.108615511,1,70,
2010,50,14,2,2,2,0,1,3,17061.625,2335,2,0.648995384,1,50,0
